NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.022 | Train Perf: -0.0381 | Eval Error: 0.0146 | Eval Perf: -0.0257
[2, 100] Train Error: 0.0153 | Train Perf: -0.031 | Eval Error: 0.0144 | Eval Perf: 0.0353
[3, 100] Train Error: 0.0153 | Train Perf: -0.0227 | Eval Error: 0.0144 | Eval Perf: 0.0955
[4, 100] Train Error: 0.0152 | Train Perf: 0.0396 | Eval Error: 0.0143 | Eval Perf: 0.1536
[5, 100] Train Error: 0.0151 | Train Perf: 0.0956 | Eval Error: 0.0143 | Eval Perf: 0.2083
[6, 100] Train Error: 0.0151 | Train Perf: 0.1438 | Eval Error: 0.0142 | Eval Perf: 0.259
[7, 100] Train Error: 0.0151 | Train Perf: 0.1788 | Eval Error: 0.0142 | Eval Perf: 0.304
[8, 100] Train Error: 0.015 | Train Perf: 0.2487 | Eval Error: 0.0142 | Eval Perf: 0.3433
[9, 100] Train Error: 0.0149 | Train Perf: 0.2666 | Eval Error: 0.0141 | Eval Perf: 0.3775
[10, 100] Train Error: 0.0149 | Train Perf: 0.3192 | Eval Error: 0.014 | Eval Perf: 0.4069
[11, 100] Train Error: 0.0148 | Train Perf: 0.3741 | Eval Error: 0.014 | Eval Perf: 0.4324
[12, 100] Train Error: 0.0147 | Train Perf: 0.4066 | Eval Error: 0.0139 | Eval Perf: 0.4528
[13, 100] Train Error: 0.0146 | Train Perf: 0.4272 | Eval Error: 0.0138 | Eval Perf: 0.4715
[14, 100] Train Error: 0.0145 | Train Perf: 0.4493 | Eval Error: 0.0137 | Eval Perf: 0.4869
[15, 100] Train Error: 0.0144 | Train Perf: 0.4799 | Eval Error: 0.0136 | Eval Perf: 0.4998
[16, 100] Train Error: 0.0143 | Train Perf: 0.5008 | Eval Error: 0.0135 | Eval Perf: 0.5117
[17, 100] Train Error: 0.0142 | Train Perf: 0.5002 | Eval Error: 0.0134 | Eval Perf: 0.5213
[18, 100] Train Error: 0.014 | Train Perf: 0.5315 | Eval Error: 0.0133 | Eval Perf: 0.5287
[19, 100] Train Error: 0.0139 | Train Perf: 0.5369 | Eval Error: 0.0132 | Eval Perf: 0.5369
[20, 100] Train Error: 0.0137 | Train Perf: 0.533 | Eval Error: 0.013 | Eval Perf: 0.5444
[21, 100] Train Error: 0.0135 | Train Perf: 0.5635 | Eval Error: 0.0129 | Eval Perf: 0.5493
