Betv1_3	Mald1_3	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,3.7	2.3,10.9,0.9,21.3,1.8,1.7,1.8,2.0,1.6,11.9,1.3,2.4,1.6,2.4,1.8,0.9,1.1,2.6,2.9,6.0,2.0,1.9,1.8,4.0,6.8,9.0,0.9,1.7
Betv1_3	Quea1_3	2.6,7.9,2.2,60.5,1.5,2.7,3.1,3.2,1.7,6.7,3.6,1.6,0.9,2.6,5.0,1.0,1.2,1.1,0.8,8.2,1.5,1.9,0.6,5.0,11.6,38.9,1.1,4.8,3.7,2.3,15.2,3.9,2.7,2.4,4.6,2.9,0.4,9.6,1.1,3.3,0.9,0.5,7.2,1.0,1.4,15.3,1.5,229.0,1.3,16.0,2.9	2.8,2.5,3.1,6.7,1.6,2.0,2.0,1.9,1.1,4.0,4.5,2.2,0.9,1.4,1.5,1.2,1.2,1.9,1.5,2.8,2.7,2.2,1.1,1.8,4.8,6.6,1.0,1.7,2.1,1.8,6.7,2.2,3.0,2.7,8.7,2.5,0.6,15.9,1.5,19.8,1.3,1.6,2.9,1.4,1.3,15.6,5.6,12.5,4.7,3.8,2.3
Alng1_4	Betv1_4	2.4,2.2,3.9,30.9,1.1,2.2,1.5,1.8,3.5,1.7,15.4,1.3,8.9,2.7,5.1,0.6,0.9,4.1,1.5,1.5,1.3,1.0,2.5,6.4,21.2,2.1,1.5,1.2,2.1	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9
Betv1_4	Cora1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9	3.4,3.1,2.1,38.2,1.0,2.0,1.5,2.4,3.0,2.2,4.9,0.7,5.8,2.4,1.8,1.0,0.8,5.8,1.9,2.2,1.4,1.1,1.8,5.5,4.5,4.1,1.8,1.1,1.7
Betv1_4	Mald1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,2.9	1.6,3.7,0.7,1.9,1.6,1.4,1.5,2.0,1.5,2.8,1.0,0.8,1.5,1.8,0.9,0.5,0.9,1.4,2.8,2.2,1.4,1.6,1.6,2.5,5.9,1.9,0.8,1.2
Betv1_4	Quea1_4	2.6,7.2,4.7,49.4,1.7,3.1,3.3,2.8,2.3,6.7,16.5,2.4,2.8,2.8,4.3,1.1,1.5,1.3,1.5,3.4,1.6,2.0,1.3,7.9,16.7,8.7,1.5,1.9,2.9,1.5,2.6,2.5,1.8,1.6,2.6,1.7,2.5,12.2,0.7,3.8,1.1,0.8,1.0,2.3,1.0,8.0,1.7,30.9,1.7,1.6,1.4	2.5,2.6,2.5,8.0,1.4,1.3,2.3,1.5,1.2,1.3,2.7,1.3,1.1,2.1,1.5,1.2,1.2,1.6,1.1,2.6,2.3,1.6,0.7,1.9,1.7,1.9,1.1,1.8,1.6,3.4,7.0,1.7,2.0,2.3,4.1,1.9,0.7,2.4,0.7,13.1,7.3,1.0,2.9,0.9,3.5,1.9,1.7,7.9,2.8,3.4,1.2
Alng1_5	Betv1_5	1.9,2.1,2.3,0.6,1.2,1.1,1.4,1.7,1.6,2.4,2.0,0.9,1.6,1.1,0.7,1.1,0.7,2.1,4.6,1.1,1.6,1.1,1.3,1.8,5.3,1.5,2.2,1.4,1.2	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6
Betv1_5	Cora1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6	2.5,4.0,2.3,0.5,1.3,2.1,1.3,1.5,2.1,5.9,3.7,0.7,2.4,2.6,2.4,0.7,0.7,3.9,3.2,3.2,1.8,1.3,2.1,3.3,14.7,13.2,6.9,1.4,2.5
Betv1_5	Mald1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,1.6	1.9,2.9,1.1,3.2,1.7,1.3,1.2,1.7,1.4,1.4,1.0,0.4,1.1,1.9,1.0,0.5,0.9,1.9,2.0,1.2,2.1,1.9,1.9,2.1,3.4,1.6,0.8,1.6
Betv1_5	Quea1_5	1.6,3.1,2.3,2.4,1.4,1.5,2.1,1.8,0.9,1.7,3.4,1.1,1.1,1.8,0.8,0.9,1.0,1.2,0.9,2.9,1.1,0.9,0.7,1.7,2.8,1.6,1.3,2.5,1.6,1.5,4.9,2.5,1.9,2.3,3.6,1.5,1.0,1.8,0.8,1.5,0.7,1.1,1.7,1.8,0.9,2.9,1.3,23.7,2.1,1.3,1.3	1.7,1.9,2.3,0.7,1.5,1.2,1.5,1.4,1.1,1.7,2.2,1.2,0.4,1.3,0.9,1.0,1.0,1.2,0.8,1.6,1.3,1.6,1.0,1.6,2.4,3.0,0.9,1.2,1.4,1.7,1.7,1.9,1.9,2.1,4.1,1.8,0.5,3.2,1.2,4.0,1.0,0.9,1.5,1.7,1.2,3.6,1.9,15.0,1.4,1.2,1.5
