NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0301 | Train Perf: 0.6104 | Eval Error: 0.0163 | Eval Perf: 0.8088
[2, 100] Train Error: 0.0141 | Train Perf: 0.8369 | Eval Error: 0.0134 | Eval Perf: 0.8466
[3, 100] Train Error: 0.0126 | Train Perf: 0.856 | Eval Error: 0.0125 | Eval Perf: 0.8571
[4, 100] Train Error: 0.0122 | Train Perf: 0.8614 | Eval Error: 0.0127 | Eval Perf: 0.863
[5, 100] Train Error: 0.0116 | Train Perf: 0.8684 | Eval Error: 0.0124 | Eval Perf: 0.8596
[6, 100] Train Error: 0.0116 | Train Perf: 0.8685 | Eval Error: 0.013 | Eval Perf: 0.8597
[7, 100] Train Error: 0.0113 | Train Perf: 0.8723 | Eval Error: 0.0125 | Eval Perf: 0.8638
[8, 100] Train Error: 0.0112 | Train Perf: 0.8741 | Eval Error: 0.0119 | Eval Perf: 0.8672
[9, 100] Train Error: 0.0109 | Train Perf: 0.8766 | Eval Error: 0.0116 | Eval Perf: 0.8685
[10, 100] Train Error: 0.0108 | Train Perf: 0.8783 | Eval Error: 0.0135 | Eval Perf: 0.8692
[11, 100] Train Error: 0.0106 | Train Perf: 0.8798 | Eval Error: 0.0116 | Eval Perf: 0.8709
[12, 100] Train Error: 0.0105 | Train Perf: 0.8815 | Eval Error: 0.013 | Eval Perf: 0.8678
[13, 100] Train Error: 0.0103 | Train Perf: 0.8835 | Eval Error: 0.0116 | Eval Perf: 0.8682
[14, 100] Train Error: 0.0102 | Train Perf: 0.885 | Eval Error: 0.0113 | Eval Perf: 0.8731
[15, 100] Train Error: 0.01 | Train Perf: 0.8876 | Eval Error: 0.0112 | Eval Perf: 0.8726
[16, 100] Train Error: 0.0099 | Train Perf: 0.8892 | Eval Error: 0.0134 | Eval Perf: 0.8651
[17, 100] Train Error: 0.0098 | Train Perf: 0.8895 | Eval Error: 0.012 | Eval Perf: 0.8725
[18, 100] Train Error: 0.0097 | Train Perf: 0.8911 | Eval Error: 0.0112 | Eval Perf: 0.8734
[19, 100] Train Error: 0.0096 | Train Perf: 0.8927 | Eval Error: 0.0111 | Eval Perf: 0.8752
[20, 100] Train Error: 0.0095 | Train Perf: 0.894 | Eval Error: 0.0119 | Eval Perf: 0.8732
[21, 100] Train Error: 0.0093 | Train Perf: 0.8959 | Eval Error: 0.0113 | Eval Perf: 0.8729
[22, 100] Train Error: 0.0092 | Train Perf: 0.8974 | Eval Error: 0.0113 | Eval Perf: 0.8729
[23, 100] Train Error: 0.0091 | Train Perf: 0.8987 | Eval Error: 0.0113 | Eval Perf: 0.8733
[24, 100] Train Error: 0.0091 | Train Perf: 0.8987 | Eval Error: 0.0112 | Eval Perf: 0.8756
[25, 100] Train Error: 0.0089 | Train Perf: 0.9005 | Eval Error: 0.0111 | Eval Perf: 0.875
[26, 100] Train Error: 0.0089 | Train Perf: 0.901 | Eval Error: 0.0116 | Eval Perf: 0.8765
[27, 100] Train Error: 0.0088 | Train Perf: 0.9023 | Eval Error: 0.0114 | Eval Perf: 0.8744
[28, 100] Train Error: 0.0086 | Train Perf: 0.9047 | Eval Error: 0.0123 | Eval Perf: 0.8707
[29, 100] Train Error: 0.0085 | Train Perf: 0.9052 | Eval Error: 0.0115 | Eval Perf: 0.8706
[30, 100] Train Error: 0.0083 | Train Perf: 0.9079 | Eval Error: 0.0114 | Eval Perf: 0.8724
[31, 100] Train Error: 0.0083 | Train Perf: 0.9081 | Eval Error: 0.0115 | Eval Perf: 0.8714
[32, 100] Train Error: 0.0082 | Train Perf: 0.9094 | Eval Error: 0.0114 | Eval Perf: 0.8723
[33, 100] Train Error: 0.0081 | Train Perf: 0.9102 | Eval Error: 0.0114 | Eval Perf: 0.8738
[34, 100] Train Error: 0.0079 | Train Perf: 0.9124 | Eval Error: 0.0121 | Eval Perf: 0.869
[35, 100] Train Error: 0.0078 | Train Perf: 0.9132 | Eval Error: 0.0119 | Eval Perf: 0.871
[36, 100] Train Error: 0.0078 | Train Perf: 0.9134 | Eval Error: 0.0118 | Eval Perf: 0.869
[37, 100] Train Error: 0.0077 | Train Perf: 0.9145 | Eval Error: 0.0118 | Eval Perf: 0.8674
[38, 100] Train Error: 0.0077 | Train Perf: 0.9152 | Eval Error: 0.0116 | Eval Perf: 0.8707
[39, 100] Train Error: 0.0075 | Train Perf: 0.9174 | Eval Error: 0.0123 | Eval Perf: 0.871
[40, 100] Train Error: 0.0074 | Train Perf: 0.9181 | Eval Error: 0.0119 | Eval Perf: 0.8674
[41, 100] Train Error: 0.0074 | Train Perf: 0.9187 | Eval Error: 0.012 | Eval Perf: 0.8648
[42, 100] Train Error: 0.0073 | Train Perf: 0.9198 | Eval Error: 0.0128 | Eval Perf: 0.8665
[43, 100] Train Error: 0.0073 | Train Perf: 0.9194 | Eval Error: 0.0121 | Eval Perf: 0.8656
[44, 100] Train Error: 0.0072 | Train Perf: 0.9209 | Eval Error: 0.0121 | Eval Perf: 0.8673
