NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.02 | Train Perf: 0.6083 | Eval Error: 0.0168 | Eval Perf: 0.6887
[2, 100] Train Error: 0.0146 | Train Perf: 0.7348 | Eval Error: 0.0143 | Eval Perf: 0.7623
[3, 100] Train Error: 0.0124 | Train Perf: 0.78 | Eval Error: 0.014 | Eval Perf: 0.7575
[4, 100] Train Error: 0.0115 | Train Perf: 0.7987 | Eval Error: 0.0139 | Eval Perf: 0.7702
[5, 100] Train Error: 0.0107 | Train Perf: 0.8138 | Eval Error: 0.013 | Eval Perf: 0.7794
[6, 100] Train Error: 0.0099 | Train Perf: 0.8303 | Eval Error: 0.0134 | Eval Perf: 0.773
[7, 100] Train Error: 0.0098 | Train Perf: 0.8328 | Eval Error: 0.0125 | Eval Perf: 0.7838
[8, 100] Train Error: 0.0096 | Train Perf: 0.8352 | Eval Error: 0.0125 | Eval Perf: 0.7813
[9, 100] Train Error: 0.0089 | Train Perf: 0.8491 | Eval Error: 0.0122 | Eval Perf: 0.7902
[10, 100] Train Error: 0.0088 | Train Perf: 0.8498 | Eval Error: 0.0124 | Eval Perf: 0.7862
[11, 100] Train Error: 0.0086 | Train Perf: 0.8535 | Eval Error: 0.0144 | Eval Perf: 0.7725
[12, 100] Train Error: 0.0085 | Train Perf: 0.8561 | Eval Error: 0.0136 | Eval Perf: 0.7875
[13, 100] Train Error: 0.0084 | Train Perf: 0.8571 | Eval Error: 0.0128 | Eval Perf: 0.7782
[14, 100] Train Error: 0.0081 | Train Perf: 0.8629 | Eval Error: 0.0126 | Eval Perf: 0.785
[15, 100] Train Error: 0.0081 | Train Perf: 0.8629 | Eval Error: 0.0126 | Eval Perf: 0.7768
[16, 100] Train Error: 0.0079 | Train Perf: 0.8661 | Eval Error: 0.013 | Eval Perf: 0.7789
[17, 100] Train Error: 0.0078 | Train Perf: 0.8692 | Eval Error: 0.0129 | Eval Perf: 0.7795
[18, 100] Train Error: 0.0077 | Train Perf: 0.8697 | Eval Error: 0.0135 | Eval Perf: 0.7787
[19, 100] Train Error: 0.0075 | Train Perf: 0.8746 | Eval Error: 0.0127 | Eval Perf: 0.7818
[20, 100] Train Error: 0.0074 | Train Perf: 0.8751 | Eval Error: 0.0128 | Eval Perf: 0.7831
[21, 100] Train Error: 0.0074 | Train Perf: 0.8758 | Eval Error: 0.0133 | Eval Perf: 0.7865
[22, 100] Train Error: 0.0075 | Train Perf: 0.8752 | Eval Error: 0.0129 | Eval Perf: 0.7792
[23, 100] Train Error: 0.0071 | Train Perf: 0.8822 | Eval Error: 0.0132 | Eval Perf: 0.7743
[24, 100] Train Error: 0.0071 | Train Perf: 0.8816 | Eval Error: 0.0126 | Eval Perf: 0.7892
[25, 100] Train Error: 0.0073 | Train Perf: 0.8789 | Eval Error: 0.0133 | Eval Perf: 0.7768
[26, 100] Train Error: 0.0069 | Train Perf: 0.8848 | Eval Error: 0.013 | Eval Perf: 0.7761
[27, 100] Train Error: 0.0071 | Train Perf: 0.8821 | Eval Error: 0.0131 | Eval Perf: 0.783
[28, 100] Train Error: 0.007 | Train Perf: 0.8838 | Eval Error: 0.0134 | Eval Perf: 0.7744
[29, 100] Train Error: 0.0069 | Train Perf: 0.8857 | Eval Error: 0.0135 | Eval Perf: 0.7711
[30, 100] Train Error: 0.0069 | Train Perf: 0.8853 | Eval Error: 0.0139 | Eval Perf: 0.7775
[31, 100] Train Error: 0.0067 | Train Perf: 0.8889 | Eval Error: 0.0147 | Eval Perf: 0.7658
[32, 100] Train Error: 0.0068 | Train Perf: 0.8862 | Eval Error: 0.0129 | Eval Perf: 0.7792
[33, 100] Train Error: 0.0066 | Train Perf: 0.8907 | Eval Error: 0.0132 | Eval Perf: 0.7757
[34, 100] Train Error: 0.0067 | Train Perf: 0.8892 | Eval Error: 0.0134 | Eval Perf: 0.7754
[35, 100] Train Error: 0.0066 | Train Perf: 0.8906 | Eval Error: 0.0135 | Eval Perf: 0.768
[36, 100] Train Error: 0.0065 | Train Perf: 0.8915 | Eval Error: 0.0145 | Eval Perf: 0.7617
[37, 100] Train Error: 0.0065 | Train Perf: 0.8931 | Eval Error: 0.015 | Eval Perf: 0.7657
[38, 100] Train Error: 0.0064 | Train Perf: 0.8932 | Eval Error: 0.014 | Eval Perf: 0.7694
[39, 100] Train Error: 0.0064 | Train Perf: 0.894 | Eval Error: 0.0134 | Eval Perf: 0.7715
[40, 100] Train Error: 0.0064 | Train Perf: 0.8949 | Eval Error: 0.0139 | Eval Perf: 0.7646
[41, 100] Train Error: 0.0063 | Train Perf: 0.8956 | Eval Error: 0.0139 | Eval Perf: 0.7654
[42, 100] Train Error: 0.0064 | Train Perf: 0.895 | Eval Error: 0.0133 | Eval Perf: 0.773
[43, 100] Train Error: 0.0061 | Train Perf: 0.899 | Eval Error: 0.0139 | Eval Perf: 0.7645
[44, 100] Train Error: 0.0062 | Train Perf: 0.8974 | Eval Error: 0.0143 | Eval Perf: 0.7639
[45, 100] Train Error: 0.0062 | Train Perf: 0.8973 | Eval Error: 0.0151 | Eval Perf: 0.7598
[46, 100] Train Error: 0.0061 | Train Perf: 0.8991 | Eval Error: 0.0139 | Eval Perf: 0.7642
[47, 100] Train Error: 0.006 | Train Perf: 0.9019 | Eval Error: 0.0147 | Eval Perf: 0.7545
[48, 100] Train Error: 0.0061 | Train Perf: 0.8998 | Eval Error: 0.0152 | Eval Perf: 0.7615
[49, 100] Train Error: 0.006 | Train Perf: 0.9015 | Eval Error: 0.0146 | Eval Perf: 0.7609
[50, 100] Train Error: 0.006 | Train Perf: 0.9018 | Eval Error: 0.0138 | Eval Perf: 0.7655
[51, 100] Train Error: 0.006 | Train Perf: 0.902 | Eval Error: 0.0152 | Eval Perf: 0.7512
[52, 100] Train Error: 0.0061 | Train Perf: 0.8986 | Eval Error: 0.014 | Eval Perf: 0.7676
[53, 100] Train Error: 0.006 | Train Perf: 0.902 | Eval Error: 0.0137 | Eval Perf: 0.767
[54, 100] Train Error: 0.0058 | Train Perf: 0.9046 | Eval Error: 0.0144 | Eval Perf: 0.7637
[55, 100] Train Error: 0.006 | Train Perf: 0.9021 | Eval Error: 0.0144 | Eval Perf: 0.7649
[56, 100] Train Error: 0.0059 | Train Perf: 0.9035 | Eval Error: 0.014 | Eval Perf: 0.7645
[57, 100] Train Error: 0.0059 | Train Perf: 0.9033 | Eval Error: 0.0146 | Eval Perf: 0.7635
[58, 100] Train Error: 0.0057 | Train Perf: 0.9068 | Eval Error: 0.0144 | Eval Perf: 0.7647
[59, 100] Train Error: 0.0057 | Train Perf: 0.906 | Eval Error: 0.0153 | Eval Perf: 0.7563
[60, 100] Train Error: 0.0057 | Train Perf: 0.9071 | Eval Error: 0.0146 | Eval Perf: 0.7595
[61, 100] Train Error: 0.0057 | Train Perf: 0.9064 | Eval Error: 0.0142 | Eval Perf: 0.7611
[62, 100] Train Error: 0.0058 | Train Perf: 0.905 | Eval Error: 0.0146 | Eval Perf: 0.7582
[63, 100] Train Error: 0.0057 | Train Perf: 0.9068 | Eval Error: 0.0143 | Eval Perf: 0.7616
[64, 100] Train Error: 0.0057 | Train Perf: 0.907 | Eval Error: 0.0149 | Eval Perf: 0.7629
[65, 100] Train Error: 0.0057 | Train Perf: 0.907 | Eval Error: 0.0148 | Eval Perf: 0.7566
[66, 100] Train Error: 0.0056 | Train Perf: 0.9078 | Eval Error: 0.015 | Eval Perf: 0.7507
[67, 100] Train Error: 0.0056 | Train Perf: 0.9079 | Eval Error: 0.0144 | Eval Perf: 0.7625
