NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0054 | Train Perf: -0.0469 | Eval Error: 0.0041 | Eval Perf: 0.4141
[2, 100] Train Error: 0.0044 | Train Perf: 0.2173 | Eval Error: 0.0039 | Eval Perf: 0.4888
[3, 100] Train Error: 0.0041 | Train Perf: 0.3564 | Eval Error: 0.0039 | Eval Perf: 0.5193
[4, 100] Train Error: 0.0039 | Train Perf: 0.4645 | Eval Error: 0.0036 | Eval Perf: 0.5343
[5, 100] Train Error: 0.0036 | Train Perf: 0.5549 | Eval Error: 0.0033 | Eval Perf: 0.5422
[6, 100] Train Error: 0.0033 | Train Perf: 0.6021 | Eval Error: 0.0032 | Eval Perf: 0.5477
[7, 100] Train Error: 0.0029 | Train Perf: 0.6399 | Eval Error: 0.0032 | Eval Perf: 0.5544
[8, 100] Train Error: 0.0027 | Train Perf: 0.6712 | Eval Error: 0.003 | Eval Perf: 0.5528
[9, 100] Train Error: 0.0024 | Train Perf: 0.6947 | Eval Error: 0.003 | Eval Perf: 0.555
[10, 100] Train Error: 0.0022 | Train Perf: 0.7208 | Eval Error: 0.003 | Eval Perf: 0.5638
[11, 100] Train Error: 0.0021 | Train Perf: 0.7456 | Eval Error: 0.0032 | Eval Perf: 0.5552
[12, 100] Train Error: 0.002 | Train Perf: 0.7514 | Eval Error: 0.003 | Eval Perf: 0.559
[13, 100] Train Error: 0.0019 | Train Perf: 0.7675 | Eval Error: 0.0031 | Eval Perf: 0.5612
[14, 100] Train Error: 0.0018 | Train Perf: 0.7809 | Eval Error: 0.0031 | Eval Perf: 0.5591
[15, 100] Train Error: 0.0017 | Train Perf: 0.7939 | Eval Error: 0.0031 | Eval Perf: 0.5601
[16, 100] Train Error: 0.0016 | Train Perf: 0.8068 | Eval Error: 0.0032 | Eval Perf: 0.5572
[17, 100] Train Error: 0.0016 | Train Perf: 0.8115 | Eval Error: 0.0032 | Eval Perf: 0.5562
[18, 100] Train Error: 0.0015 | Train Perf: 0.8193 | Eval Error: 0.0032 | Eval Perf: 0.5562
[19, 100] Train Error: 0.0014 | Train Perf: 0.8294 | Eval Error: 0.0037 | Eval Perf: 0.5529
[20, 100] Train Error: 0.0014 | Train Perf: 0.8332 | Eval Error: 0.0034 | Eval Perf: 0.5564
[21, 100] Train Error: 0.0013 | Train Perf: 0.8424 | Eval Error: 0.0035 | Eval Perf: 0.5574
[22, 100] Train Error: 0.0013 | Train Perf: 0.844 | Eval Error: 0.0034 | Eval Perf: 0.5563
[23, 100] Train Error: 0.0013 | Train Perf: 0.8459 | Eval Error: 0.0034 | Eval Perf: 0.5541
[24, 100] Train Error: 0.0012 | Train Perf: 0.8596 | Eval Error: 0.0037 | Eval Perf: 0.5577
[25, 100] Train Error: 0.0012 | Train Perf: 0.8541 | Eval Error: 0.0033 | Eval Perf: 0.5582
[26, 100] Train Error: 0.0012 | Train Perf: 0.8601 | Eval Error: 0.0035 | Eval Perf: 0.5556
[27, 100] Train Error: 0.0012 | Train Perf: 0.8631 | Eval Error: 0.0034 | Eval Perf: 0.5536
[28, 100] Train Error: 0.0011 | Train Perf: 0.8676 | Eval Error: 0.0036 | Eval Perf: 0.5548
[29, 100] Train Error: 0.0011 | Train Perf: 0.8688 | Eval Error: 0.0035 | Eval Perf: 0.5575
