NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0052 | Train Perf: -0.0332 | Eval Error: 0.0048 | Eval Perf: 0.1951
[2, 100] Train Error: 0.0042 | Train Perf: 0.2504 | Eval Error: 0.0046 | Eval Perf: 0.3036
[3, 100] Train Error: 0.004 | Train Perf: 0.4148 | Eval Error: 0.0045 | Eval Perf: 0.3582
[4, 100] Train Error: 0.0037 | Train Perf: 0.5143 | Eval Error: 0.0043 | Eval Perf: 0.3896
[5, 100] Train Error: 0.0034 | Train Perf: 0.583 | Eval Error: 0.0042 | Eval Perf: 0.4097
[6, 100] Train Error: 0.003 | Train Perf: 0.6254 | Eval Error: 0.0041 | Eval Perf: 0.4274
[7, 100] Train Error: 0.0027 | Train Perf: 0.6629 | Eval Error: 0.004 | Eval Perf: 0.4426
[8, 100] Train Error: 0.0024 | Train Perf: 0.6943 | Eval Error: 0.004 | Eval Perf: 0.4514
[9, 100] Train Error: 0.0022 | Train Perf: 0.7088 | Eval Error: 0.0038 | Eval Perf: 0.4624
[10, 100] Train Error: 0.002 | Train Perf: 0.7336 | Eval Error: 0.004 | Eval Perf: 0.4757
[11, 100] Train Error: 0.0019 | Train Perf: 0.7492 | Eval Error: 0.0038 | Eval Perf: 0.4757
[12, 100] Train Error: 0.0018 | Train Perf: 0.7682 | Eval Error: 0.0038 | Eval Perf: 0.4766
[13, 100] Train Error: 0.0017 | Train Perf: 0.7798 | Eval Error: 0.0039 | Eval Perf: 0.4747
[14, 100] Train Error: 0.0017 | Train Perf: 0.7899 | Eval Error: 0.0039 | Eval Perf: 0.4744
[15, 100] Train Error: 0.0016 | Train Perf: 0.8001 | Eval Error: 0.004 | Eval Perf: 0.4782
[16, 100] Train Error: 0.0015 | Train Perf: 0.8063 | Eval Error: 0.0039 | Eval Perf: 0.4792
[17, 100] Train Error: 0.0015 | Train Perf: 0.8173 | Eval Error: 0.0039 | Eval Perf: 0.4746
[18, 100] Train Error: 0.0014 | Train Perf: 0.8285 | Eval Error: 0.004 | Eval Perf: 0.4812
[19, 100] Train Error: 0.0014 | Train Perf: 0.8291 | Eval Error: 0.004 | Eval Perf: 0.4702
[20, 100] Train Error: 0.0013 | Train Perf: 0.8356 | Eval Error: 0.004 | Eval Perf: 0.476
[21, 100] Train Error: 0.0012 | Train Perf: 0.8488 | Eval Error: 0.004 | Eval Perf: 0.4772
[22, 100] Train Error: 0.0012 | Train Perf: 0.8471 | Eval Error: 0.004 | Eval Perf: 0.4714
[23, 100] Train Error: 0.0012 | Train Perf: 0.8529 | Eval Error: 0.004 | Eval Perf: 0.4765
[24, 100] Train Error: 0.0012 | Train Perf: 0.8566 | Eval Error: 0.004 | Eval Perf: 0.4737
[25, 100] Train Error: 0.0011 | Train Perf: 0.8612 | Eval Error: 0.004 | Eval Perf: 0.4684
[26, 100] Train Error: 0.0011 | Train Perf: 0.8645 | Eval Error: 0.004 | Eval Perf: 0.4693
[27, 100] Train Error: 0.0011 | Train Perf: 0.8688 | Eval Error: 0.004 | Eval Perf: 0.4698
[28, 100] Train Error: 0.0011 | Train Perf: 0.8733 | Eval Error: 0.0041 | Eval Perf: 0.4683
[29, 100] Train Error: 0.001 | Train Perf: 0.8775 | Eval Error: 0.004 | Eval Perf: 0.4681
[30, 100] Train Error: 0.001 | Train Perf: 0.8808 | Eval Error: 0.004 | Eval Perf: 0.4699
[31, 100] Train Error: 0.001 | Train Perf: 0.8838 | Eval Error: 0.0041 | Eval Perf: 0.4634
[32, 100] Train Error: 0.0009 | Train Perf: 0.8862 | Eval Error: 0.004 | Eval Perf: 0.4641
[33, 100] Train Error: 0.0009 | Train Perf: 0.8893 | Eval Error: 0.004 | Eval Perf: 0.4641
[34, 100] Train Error: 0.0009 | Train Perf: 0.8915 | Eval Error: 0.0041 | Eval Perf: 0.4627
[35, 100] Train Error: 0.0009 | Train Perf: 0.8957 | Eval Error: 0.004 | Eval Perf: 0.4622
[36, 100] Train Error: 0.0009 | Train Perf: 0.8983 | Eval Error: 0.0041 | Eval Perf: 0.4643
[37, 100] Train Error: 0.0008 | Train Perf: 0.9017 | Eval Error: 0.0042 | Eval Perf: 0.4619
[38, 100] Train Error: 0.0008 | Train Perf: 0.9039 | Eval Error: 0.0042 | Eval Perf: 0.4568
[39, 100] Train Error: 0.0008 | Train Perf: 0.9037 | Eval Error: 0.0041 | Eval Perf: 0.4534
[40, 100] Train Error: 0.0008 | Train Perf: 0.9083 | Eval Error: 0.0041 | Eval Perf: 0.4514
[41, 100] Train Error: 0.0008 | Train Perf: 0.9087 | Eval Error: 0.0041 | Eval Perf: 0.4487
[42, 100] Train Error: 0.0007 | Train Perf: 0.9117 | Eval Error: 0.0041 | Eval Perf: 0.4501
[43, 100] Train Error: 0.0007 | Train Perf: 0.9127 | Eval Error: 0.0042 | Eval Perf: 0.4488
[44, 100] Train Error: 0.0007 | Train Perf: 0.9154 | Eval Error: 0.0042 | Eval Perf: 0.4471
[45, 100] Train Error: 0.0007 | Train Perf: 0.9163 | Eval Error: 0.0042 | Eval Perf: 0.4456
[46, 100] Train Error: 0.0007 | Train Perf: 0.9186 | Eval Error: 0.0042 | Eval Perf: 0.445
[47, 100] Train Error: 0.0007 | Train Perf: 0.9211 | Eval Error: 0.0042 | Eval Perf: 0.4403
[48, 100] Train Error: 0.0007 | Train Perf: 0.92 | Eval Error: 0.0042 | Eval Perf: 0.4423
[49, 100] Train Error: 0.0007 | Train Perf: 0.923 | Eval Error: 0.0042 | Eval Perf: 0.4421
[50, 100] Train Error: 0.0006 | Train Perf: 0.9249 | Eval Error: 0.0042 | Eval Perf: 0.44
[51, 100] Train Error: 0.0006 | Train Perf: 0.9253 | Eval Error: 0.0042 | Eval Perf: 0.4399
[52, 100] Train Error: 0.0006 | Train Perf: 0.9284 | Eval Error: 0.0042 | Eval Perf: 0.4412
[53, 100] Train Error: 0.0006 | Train Perf: 0.9284 | Eval Error: 0.0042 | Eval Perf: 0.4394
[54, 100] Train Error: 0.0006 | Train Perf: 0.9293 | Eval Error: 0.0043 | Eval Perf: 0.4359
[55, 100] Train Error: 0.0006 | Train Perf: 0.9315 | Eval Error: 0.0043 | Eval Perf: 0.4313
[56, 100] Train Error: 0.0006 | Train Perf: 0.9329 | Eval Error: 0.0043 | Eval Perf: 0.4311
[57, 100] Train Error: 0.0006 | Train Perf: 0.9339 | Eval Error: 0.0043 | Eval Perf: 0.4327
[58, 100] Train Error: 0.0006 | Train Perf: 0.934 | Eval Error: 0.0043 | Eval Perf: 0.4311
[59, 100] Train Error: 0.0005 | Train Perf: 0.9357 | Eval Error: 0.0043 | Eval Perf: 0.4325
[60, 100] Train Error: 0.0005 | Train Perf: 0.9366 | Eval Error: 0.0043 | Eval Perf: 0.4294
[61, 100] Train Error: 0.0005 | Train Perf: 0.9375 | Eval Error: 0.0043 | Eval Perf: 0.4329
[62, 100] Train Error: 0.0005 | Train Perf: 0.9381 | Eval Error: 0.0043 | Eval Perf: 0.4292
[63, 100] Train Error: 0.0005 | Train Perf: 0.9412 | Eval Error: 0.0043 | Eval Perf: 0.4247
[64, 100] Train Error: 0.0005 | Train Perf: 0.9408 | Eval Error: 0.0043 | Eval Perf: 0.422
[65, 100] Train Error: 0.0005 | Train Perf: 0.9412 | Eval Error: 0.0044 | Eval Perf: 0.4218
[66, 100] Train Error: 0.0005 | Train Perf: 0.9426 | Eval Error: 0.0044 | Eval Perf: 0.4148
[67, 100] Train Error: 0.0005 | Train Perf: 0.9424 | Eval Error: 0.0044 | Eval Perf: 0.4146
[68, 100] Train Error: 0.0005 | Train Perf: 0.9442 | Eval Error: 0.0044 | Eval Perf: 0.4138
[69, 100] Train Error: 0.0005 | Train Perf: 0.9444 | Eval Error: 0.0044 | Eval Perf: 0.4155
[70, 100] Train Error: 0.0005 | Train Perf: 0.9464 | Eval Error: 0.0044 | Eval Perf: 0.4137
[71, 100] Train Error: 0.0005 | Train Perf: 0.9465 | Eval Error: 0.0045 | Eval Perf: 0.4137
[72, 100] Train Error: 0.0005 | Train Perf: 0.9472 | Eval Error: 0.0045 | Eval Perf: 0.4119
[73, 100] Train Error: 0.0005 | Train Perf: 0.9473 | Eval Error: 0.0045 | Eval Perf: 0.4072
[74, 100] Train Error: 0.0004 | Train Perf: 0.9491 | Eval Error: 0.0045 | Eval Perf: 0.4048
[75, 100] Train Error: 0.0004 | Train Perf: 0.9489 | Eval Error: 0.0045 | Eval Perf: 0.4077
[76, 100] Train Error: 0.0004 | Train Perf: 0.9497 | Eval Error: 0.0045 | Eval Perf: 0.4008
[77, 100] Train Error: 0.0004 | Train Perf: 0.9505 | Eval Error: 0.0046 | Eval Perf: 0.4046
[78, 100] Train Error: 0.0004 | Train Perf: 0.9516 | Eval Error: 0.0046 | Eval Perf: 0.3966
[79, 100] Train Error: 0.0004 | Train Perf: 0.9521 | Eval Error: 0.0046 | Eval Perf: 0.4025
[80, 100] Train Error: 0.0004 | Train Perf: 0.9525 | Eval Error: 0.0046 | Eval Perf: 0.4019
[81, 100] Train Error: 0.0004 | Train Perf: 0.9532 | Eval Error: 0.0046 | Eval Perf: 0.3972
[82, 100] Train Error: 0.0004 | Train Perf: 0.9541 | Eval Error: 0.0046 | Eval Perf: 0.3916
[83, 100] Train Error: 0.0004 | Train Perf: 0.9542 | Eval Error: 0.0047 | Eval Perf: 0.3896
[84, 100] Train Error: 0.0004 | Train Perf: 0.9554 | Eval Error: 0.0046 | Eval Perf: 0.3864
[85, 100] Train Error: 0.0004 | Train Perf: 0.956 | Eval Error: 0.0047 | Eval Perf: 0.3871
[86, 100] Train Error: 0.0004 | Train Perf: 0.9566 | Eval Error: 0.0047 | Eval Perf: 0.3864
[87, 100] Train Error: 0.0004 | Train Perf: 0.9563 | Eval Error: 0.0047 | Eval Perf: 0.3793
[88, 100] Train Error: 0.0004 | Train Perf: 0.9567 | Eval Error: 0.0047 | Eval Perf: 0.383
[89, 100] Train Error: 0.0004 | Train Perf: 0.9579 | Eval Error: 0.0048 | Eval Perf: 0.3849
[90, 100] Train Error: 0.0004 | Train Perf: 0.9576 | Eval Error: 0.0048 | Eval Perf: 0.3803
[91, 100] Train Error: 0.0004 | Train Perf: 0.9588 | Eval Error: 0.0047 | Eval Perf: 0.3735
[92, 100] Train Error: 0.0004 | Train Perf: 0.959 | Eval Error: 0.0048 | Eval Perf: 0.3781
[93, 100] Train Error: 0.0003 | Train Perf: 0.9595 | Eval Error: 0.0047 | Eval Perf: 0.374
[94, 100] Train Error: 0.0003 | Train Perf: 0.9601 | Eval Error: 0.0048 | Eval Perf: 0.3716
[95, 100] Train Error: 0.0003 | Train Perf: 0.9601 | Eval Error: 0.0048 | Eval Perf: 0.3708
[96, 100] Train Error: 0.0003 | Train Perf: 0.9603 | Eval Error: 0.0048 | Eval Perf: 0.3684
[97, 100] Train Error: 0.0003 | Train Perf: 0.961 | Eval Error: 0.0049 | Eval Perf: 0.3687
[98, 100] Train Error: 0.0003 | Train Perf: 0.9614 | Eval Error: 0.0049 | Eval Perf: 0.3648
[99, 100] Train Error: 0.0003 | Train Perf: 0.9621 | Eval Error: 0.0049 | Eval Perf: 0.3703
[100, 100] Train Error: 0.0003 | Train Perf: 0.9627 | Eval Error: 0.0049 | Eval Perf: 0.3606
