NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.026 | Train Perf: 0.6182 | Eval Error: 0.018 | Eval Perf: 0.7549
[2, 100] Train Error: 0.0162 | Train Perf: 0.7818 | Eval Error: 0.0132 | Eval Perf: 0.8377
[3, 100] Train Error: 0.0139 | Train Perf: 0.8165 | Eval Error: 0.0118 | Eval Perf: 0.8492
[4, 100] Train Error: 0.0129 | Train Perf: 0.8299 | Eval Error: 0.0132 | Eval Perf: 0.8273
[5, 100] Train Error: 0.0123 | Train Perf: 0.8398 | Eval Error: 0.0122 | Eval Perf: 0.8413
[6, 100] Train Error: 0.0112 | Train Perf: 0.855 | Eval Error: 0.0136 | Eval Perf: 0.8371
[7, 100] Train Error: 0.0113 | Train Perf: 0.8534 | Eval Error: 0.0123 | Eval Perf: 0.8405
[8, 100] Train Error: 0.0108 | Train Perf: 0.8604 | Eval Error: 0.0125 | Eval Perf: 0.8382
[9, 100] Train Error: 0.0104 | Train Perf: 0.8655 | Eval Error: 0.0127 | Eval Perf: 0.8465
[10, 100] Train Error: 0.0102 | Train Perf: 0.8692 | Eval Error: 0.0132 | Eval Perf: 0.8364
[11, 100] Train Error: 0.0103 | Train Perf: 0.867 | Eval Error: 0.0125 | Eval Perf: 0.8465
[12, 100] Train Error: 0.0102 | Train Perf: 0.8686 | Eval Error: 0.0119 | Eval Perf: 0.8467
[13, 100] Train Error: 0.0098 | Train Perf: 0.8737 | Eval Error: 0.012 | Eval Perf: 0.8473
[14, 100] Train Error: 0.0097 | Train Perf: 0.8754 | Eval Error: 0.0111 | Eval Perf: 0.8577
[15, 100] Train Error: 0.0098 | Train Perf: 0.8741 | Eval Error: 0.0122 | Eval Perf: 0.8507
[16, 100] Train Error: 0.0096 | Train Perf: 0.8776 | Eval Error: 0.0116 | Eval Perf: 0.8511
