NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0294 | Train Perf: 0.5444 | Eval Error: 0.0209 | Eval Perf: 0.7053
[2, 100] Train Error: 0.0212 | Train Perf: 0.7007 | Eval Error: 0.0176 | Eval Perf: 0.7599
[3, 100] Train Error: 0.0182 | Train Perf: 0.7506 | Eval Error: 0.018 | Eval Perf: 0.7559
[4, 100] Train Error: 0.0163 | Train Perf: 0.7812 | Eval Error: 0.0173 | Eval Perf: 0.7673
[5, 100] Train Error: 0.0156 | Train Perf: 0.7912 | Eval Error: 0.0172 | Eval Perf: 0.7752
[6, 100] Train Error: 0.0146 | Train Perf: 0.8064 | Eval Error: 0.0187 | Eval Perf: 0.7509
[7, 100] Train Error: 0.0149 | Train Perf: 0.8025 | Eval Error: 0.0187 | Eval Perf: 0.7563
[8, 100] Train Error: 0.0135 | Train Perf: 0.8229 | Eval Error: 0.0186 | Eval Perf: 0.779
[9, 100] Train Error: 0.0134 | Train Perf: 0.8235 | Eval Error: 0.0181 | Eval Perf: 0.7629
[10, 100] Train Error: 0.0127 | Train Perf: 0.8338 | Eval Error: 0.0164 | Eval Perf: 0.7849
[11, 100] Train Error: 0.0123 | Train Perf: 0.8395 | Eval Error: 0.018 | Eval Perf: 0.7693
[12, 100] Train Error: 0.0119 | Train Perf: 0.846 | Eval Error: 0.0162 | Eval Perf: 0.7856
[13, 100] Train Error: 0.0114 | Train Perf: 0.8522 | Eval Error: 0.018 | Eval Perf: 0.7903
[14, 100] Train Error: 0.0117 | Train Perf: 0.849 | Eval Error: 0.017 | Eval Perf: 0.7786
[15, 100] Train Error: 0.0116 | Train Perf: 0.8504 | Eval Error: 0.0177 | Eval Perf: 0.7758
[16, 100] Train Error: 0.0112 | Train Perf: 0.856 | Eval Error: 0.0214 | Eval Perf: 0.767
[17, 100] Train Error: 0.0112 | Train Perf: 0.8558 | Eval Error: 0.019 | Eval Perf: 0.7681
[18, 100] Train Error: 0.0109 | Train Perf: 0.86 | Eval Error: 0.0195 | Eval Perf: 0.7622
[19, 100] Train Error: 0.0106 | Train Perf: 0.864 | Eval Error: 0.0172 | Eval Perf: 0.78
[20, 100] Train Error: 0.0106 | Train Perf: 0.8632 | Eval Error: 0.018 | Eval Perf: 0.7762
[21, 100] Train Error: 0.0101 | Train Perf: 0.8706 | Eval Error: 0.0173 | Eval Perf: 0.7771
[22, 100] Train Error: 0.01 | Train Perf: 0.8726 | Eval Error: 0.0175 | Eval Perf: 0.7764
[23, 100] Train Error: 0.0108 | Train Perf: 0.861 | Eval Error: 0.0209 | Eval Perf: 0.7731
[24, 100] Train Error: 0.0103 | Train Perf: 0.8678 | Eval Error: 0.0175 | Eval Perf: 0.7712
[25, 100] Train Error: 0.0102 | Train Perf: 0.8695 | Eval Error: 0.0181 | Eval Perf: 0.7763
[26, 100] Train Error: 0.0101 | Train Perf: 0.8709 | Eval Error: 0.0177 | Eval Perf: 0.7716
[27, 100] Train Error: 0.0102 | Train Perf: 0.8688 | Eval Error: 0.0173 | Eval Perf: 0.7754
[28, 100] Train Error: 0.0101 | Train Perf: 0.8705 | Eval Error: 0.0184 | Eval Perf: 0.7692
[29, 100] Train Error: 0.01 | Train Perf: 0.8721 | Eval Error: 0.0177 | Eval Perf: 0.7711
[30, 100] Train Error: 0.0094 | Train Perf: 0.8805 | Eval Error: 0.0191 | Eval Perf: 0.7564
[31, 100] Train Error: 0.0098 | Train Perf: 0.8751 | Eval Error: 0.0177 | Eval Perf: 0.7703
[32, 100] Train Error: 0.0095 | Train Perf: 0.8793 | Eval Error: 0.0181 | Eval Perf: 0.7702
[33, 100] Train Error: 0.0098 | Train Perf: 0.8751 | Eval Error: 0.0189 | Eval Perf: 0.7784
[34, 100] Train Error: 0.0099 | Train Perf: 0.8729 | Eval Error: 0.0179 | Eval Perf: 0.7738
[35, 100] Train Error: 0.0097 | Train Perf: 0.8761 | Eval Error: 0.0179 | Eval Perf: 0.7699
[36, 100] Train Error: 0.0097 | Train Perf: 0.8763 | Eval Error: 0.0225 | Eval Perf: 0.7707
[37, 100] Train Error: 0.0092 | Train Perf: 0.8825 | Eval Error: 0.0189 | Eval Perf: 0.7761
[38, 100] Train Error: 0.0094 | Train Perf: 0.8803 | Eval Error: 0.0172 | Eval Perf: 0.7743
[39, 100] Train Error: 0.0093 | Train Perf: 0.8816 | Eval Error: 0.0175 | Eval Perf: 0.7739
[40, 100] Train Error: 0.0093 | Train Perf: 0.8815 | Eval Error: 0.0187 | Eval Perf: 0.7653
[41, 100] Train Error: 0.0089 | Train Perf: 0.887 | Eval Error: 0.0194 | Eval Perf: 0.7607
[42, 100] Train Error: 0.0089 | Train Perf: 0.8868 | Eval Error: 0.0181 | Eval Perf: 0.7704
[43, 100] Train Error: 0.0091 | Train Perf: 0.8849 | Eval Error: 0.0185 | Eval Perf: 0.7703
[44, 100] Train Error: 0.009 | Train Perf: 0.8859 | Eval Error: 0.0178 | Eval Perf: 0.7777
[45, 100] Train Error: 0.0088 | Train Perf: 0.8882 | Eval Error: 0.0176 | Eval Perf: 0.7715
[46, 100] Train Error: 0.0093 | Train Perf: 0.8822 | Eval Error: 0.0181 | Eval Perf: 0.7737
[47, 100] Train Error: 0.0091 | Train Perf: 0.8843 | Eval Error: 0.0189 | Eval Perf: 0.761
[48, 100] Train Error: 0.0091 | Train Perf: 0.8847 | Eval Error: 0.0184 | Eval Perf: 0.7775
[49, 100] Train Error: 0.0089 | Train Perf: 0.8864 | Eval Error: 0.0182 | Eval Perf: 0.7733
[50, 100] Train Error: 0.0087 | Train Perf: 0.8903 | Eval Error: 0.0184 | Eval Perf: 0.7659
[51, 100] Train Error: 0.0086 | Train Perf: 0.891 | Eval Error: 0.0181 | Eval Perf: 0.7733
[52, 100] Train Error: 0.0086 | Train Perf: 0.8911 | Eval Error: 0.0185 | Eval Perf: 0.7755
[53, 100] Train Error: 0.0087 | Train Perf: 0.8902 | Eval Error: 0.0193 | Eval Perf: 0.7642
[54, 100] Train Error: 0.0085 | Train Perf: 0.8919 | Eval Error: 0.0181 | Eval Perf: 0.7692
[55, 100] Train Error: 0.0086 | Train Perf: 0.8915 | Eval Error: 0.0182 | Eval Perf: 0.776
[56, 100] Train Error: 0.0086 | Train Perf: 0.8905 | Eval Error: 0.0175 | Eval Perf: 0.7726
[57, 100] Train Error: 0.0086 | Train Perf: 0.8912 | Eval Error: 0.0192 | Eval Perf: 0.7681
[58, 100] Train Error: 0.0085 | Train Perf: 0.8926 | Eval Error: 0.0176 | Eval Perf: 0.776
[59, 100] Train Error: 0.0085 | Train Perf: 0.8919 | Eval Error: 0.0182 | Eval Perf: 0.7758
[60, 100] Train Error: 0.0083 | Train Perf: 0.8954 | Eval Error: 0.0185 | Eval Perf: 0.758
[61, 100] Train Error: 0.0088 | Train Perf: 0.888 | Eval Error: 0.0184 | Eval Perf: 0.7669
[62, 100] Train Error: 0.0086 | Train Perf: 0.8912 | Eval Error: 0.0177 | Eval Perf: 0.7776
[63, 100] Train Error: 0.0085 | Train Perf: 0.8926 | Eval Error: 0.0182 | Eval Perf: 0.7693
[64, 100] Train Error: 0.0084 | Train Perf: 0.8935 | Eval Error: 0.0175 | Eval Perf: 0.7745
[65, 100] Train Error: 0.0084 | Train Perf: 0.894 | Eval Error: 0.0178 | Eval Perf: 0.7759
[66, 100] Train Error: 0.0084 | Train Perf: 0.8943 | Eval Error: 0.0187 | Eval Perf: 0.7661
[67, 100] Train Error: 0.0082 | Train Perf: 0.8971 | Eval Error: 0.0177 | Eval Perf: 0.7734
[68, 100] Train Error: 0.0083 | Train Perf: 0.8958 | Eval Error: 0.0175 | Eval Perf: 0.7744
[69, 100] Train Error: 0.0083 | Train Perf: 0.8949 | Eval Error: 0.0205 | Eval Perf: 0.769
[70, 100] Train Error: 0.0083 | Train Perf: 0.895 | Eval Error: 0.018 | Eval Perf: 0.7727
