NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0178 | Train Perf: 0.174 | Eval Error: 0.013 | Eval Perf: 0.3655
[2, 100] Train Error: 0.0168 | Train Perf: -0.0036 | Eval Error: 0.0131 | Eval Perf: 0.5089
[3, 100] Train Error: 0.0168 | Train Perf: -0.088 | Eval Error: 0.0128 | Eval Perf: 0.5982
[4, 100] Train Error: 0.0165 | Train Perf: 0.0478 | Eval Error: 0.0128 | Eval Perf: 0.6934
[5, 100] Train Error: 0.0163 | Train Perf: 0.1152 | Eval Error: 0.0132 | Eval Perf: 0.7614
[6, 100] Train Error: 0.0163 | Train Perf: 0.1083 | Eval Error: 0.0125 | Eval Perf: 0.7696
[7, 100] Train Error: 0.0159 | Train Perf: 0.2658 | Eval Error: 0.0125 | Eval Perf: 0.7825
[8, 100] Train Error: 0.0157 | Train Perf: 0.3965 | Eval Error: 0.0122 | Eval Perf: 0.7798
[9, 100] Train Error: 0.0152 | Train Perf: 0.4847 | Eval Error: 0.0119 | Eval Perf: 0.7768
[10, 100] Train Error: 0.0146 | Train Perf: 0.5557 | Eval Error: 0.0118 | Eval Perf: 0.7699
[11, 100] Train Error: 0.0141 | Train Perf: 0.6407 | Eval Error: 0.0112 | Eval Perf: 0.763
[12, 100] Train Error: 0.0134 | Train Perf: 0.6474 | Eval Error: 0.011 | Eval Perf: 0.7605
[13, 100] Train Error: 0.0128 | Train Perf: 0.6948 | Eval Error: 0.0104 | Eval Perf: 0.7559
[14, 100] Train Error: 0.0118 | Train Perf: 0.7546 | Eval Error: 0.0105 | Eval Perf: 0.7542
[15, 100] Train Error: 0.011 | Train Perf: 0.7484 | Eval Error: 0.0098 | Eval Perf: 0.7419
[16, 100] Train Error: 0.0104 | Train Perf: 0.7534 | Eval Error: 0.0094 | Eval Perf: 0.7359
[17, 100] Train Error: 0.0097 | Train Perf: 0.7463 | Eval Error: 0.0088 | Eval Perf: 0.7375
[18, 100] Train Error: 0.0092 | Train Perf: 0.7768 | Eval Error: 0.0084 | Eval Perf: 0.7378
[19, 100] Train Error: 0.0085 | Train Perf: 0.7962 | Eval Error: 0.0081 | Eval Perf: 0.7311
[20, 100] Train Error: 0.008 | Train Perf: 0.802 | Eval Error: 0.0078 | Eval Perf: 0.7347
[21, 100] Train Error: 0.0075 | Train Perf: 0.812 | Eval Error: 0.0075 | Eval Perf: 0.7304
[22, 100] Train Error: 0.0071 | Train Perf: 0.8239 | Eval Error: 0.0075 | Eval Perf: 0.7356
[23, 100] Train Error: 0.0067 | Train Perf: 0.8265 | Eval Error: 0.0072 | Eval Perf: 0.7348
[24, 100] Train Error: 0.0062 | Train Perf: 0.8421 | Eval Error: 0.0076 | Eval Perf: 0.7385
[25, 100] Train Error: 0.006 | Train Perf: 0.8383 | Eval Error: 0.0069 | Eval Perf: 0.7359
[26, 100] Train Error: 0.0056 | Train Perf: 0.8476 | Eval Error: 0.007 | Eval Perf: 0.7305
[27, 100] Train Error: 0.0054 | Train Perf: 0.8523 | Eval Error: 0.0066 | Eval Perf: 0.7343
[28, 100] Train Error: 0.0051 | Train Perf: 0.8544 | Eval Error: 0.0066 | Eval Perf: 0.7365
[29, 100] Train Error: 0.0048 | Train Perf: 0.8616 | Eval Error: 0.0068 | Eval Perf: 0.7397
[30, 100] Train Error: 0.0047 | Train Perf: 0.8694 | Eval Error: 0.0065 | Eval Perf: 0.7341
[31, 100] Train Error: 0.0046 | Train Perf: 0.8717 | Eval Error: 0.0065 | Eval Perf: 0.7344
[32, 100] Train Error: 0.0043 | Train Perf: 0.8772 | Eval Error: 0.0064 | Eval Perf: 0.7314
[33, 100] Train Error: 0.0041 | Train Perf: 0.8808 | Eval Error: 0.0066 | Eval Perf: 0.7262
[34, 100] Train Error: 0.004 | Train Perf: 0.8849 | Eval Error: 0.0065 | Eval Perf: 0.7261
[35, 100] Train Error: 0.0037 | Train Perf: 0.8948 | Eval Error: 0.0076 | Eval Perf: 0.7274
[36, 100] Train Error: 0.0038 | Train Perf: 0.8894 | Eval Error: 0.0065 | Eval Perf: 0.7206
[37, 100] Train Error: 0.0036 | Train Perf: 0.8946 | Eval Error: 0.0065 | Eval Perf: 0.7227
[38, 100] Train Error: 0.0034 | Train Perf: 0.8991 | Eval Error: 0.0064 | Eval Perf: 0.7229
[39, 100] Train Error: 0.0033 | Train Perf: 0.9032 | Eval Error: 0.0065 | Eval Perf: 0.7209
[40, 100] Train Error: 0.0032 | Train Perf: 0.9083 | Eval Error: 0.0065 | Eval Perf: 0.7182
[41, 100] Train Error: 0.003 | Train Perf: 0.9126 | Eval Error: 0.0066 | Eval Perf: 0.7135
[42, 100] Train Error: 0.0029 | Train Perf: 0.9151 | Eval Error: 0.0066 | Eval Perf: 0.7151
[43, 100] Train Error: 0.0029 | Train Perf: 0.9166 | Eval Error: 0.0068 | Eval Perf: 0.7145
[44, 100] Train Error: 0.0027 | Train Perf: 0.9219 | Eval Error: 0.007 | Eval Perf: 0.7142
