NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0255 | Train Perf: 0.1456 | Eval Error: 0.0201 | Eval Perf: 0.7034
[2, 100] Train Error: 0.0177 | Train Perf: 0.6895 | Eval Error: 0.0151 | Eval Perf: 0.7338
[3, 100] Train Error: 0.0136 | Train Perf: 0.735 | Eval Error: 0.0125 | Eval Perf: 0.7487
[4, 100] Train Error: 0.0115 | Train Perf: 0.7612 | Eval Error: 0.0112 | Eval Perf: 0.7579
[5, 100] Train Error: 0.0105 | Train Perf: 0.774 | Eval Error: 0.0105 | Eval Perf: 0.7669
[6, 100] Train Error: 0.0098 | Train Perf: 0.7874 | Eval Error: 0.01 | Eval Perf: 0.7776
[7, 100] Train Error: 0.0092 | Train Perf: 0.7999 | Eval Error: 0.0095 | Eval Perf: 0.7896
[8, 100] Train Error: 0.0088 | Train Perf: 0.8113 | Eval Error: 0.0091 | Eval Perf: 0.7965
[9, 100] Train Error: 0.0083 | Train Perf: 0.822 | Eval Error: 0.0087 | Eval Perf: 0.8067
[10, 100] Train Error: 0.008 | Train Perf: 0.8294 | Eval Error: 0.0084 | Eval Perf: 0.8151
[11, 100] Train Error: 0.0076 | Train Perf: 0.8386 | Eval Error: 0.0082 | Eval Perf: 0.8185
[12, 100] Train Error: 0.0073 | Train Perf: 0.8449 | Eval Error: 0.0079 | Eval Perf: 0.8295
[13, 100] Train Error: 0.007 | Train Perf: 0.851 | Eval Error: 0.0077 | Eval Perf: 0.8348
[14, 100] Train Error: 0.0068 | Train Perf: 0.8557 | Eval Error: 0.0076 | Eval Perf: 0.8337
[15, 100] Train Error: 0.0066 | Train Perf: 0.86 | Eval Error: 0.0076 | Eval Perf: 0.843
[16, 100] Train Error: 0.0064 | Train Perf: 0.8647 | Eval Error: 0.0074 | Eval Perf: 0.8421
[17, 100] Train Error: 0.0063 | Train Perf: 0.8672 | Eval Error: 0.0075 | Eval Perf: 0.8431
[18, 100] Train Error: 0.0061 | Train Perf: 0.8711 | Eval Error: 0.0073 | Eval Perf: 0.8427
[19, 100] Train Error: 0.0061 | Train Perf: 0.8721 | Eval Error: 0.0072 | Eval Perf: 0.8456
[20, 100] Train Error: 0.0059 | Train Perf: 0.8765 | Eval Error: 0.0072 | Eval Perf: 0.8434
[21, 100] Train Error: 0.0059 | Train Perf: 0.8765 | Eval Error: 0.0071 | Eval Perf: 0.8461
[22, 100] Train Error: 0.0057 | Train Perf: 0.8794 | Eval Error: 0.0071 | Eval Perf: 0.8484
[23, 100] Train Error: 0.0057 | Train Perf: 0.8802 | Eval Error: 0.007 | Eval Perf: 0.8483
[24, 100] Train Error: 0.0056 | Train Perf: 0.8821 | Eval Error: 0.0069 | Eval Perf: 0.8499
[25, 100] Train Error: 0.0055 | Train Perf: 0.8846 | Eval Error: 0.0071 | Eval Perf: 0.8459
[26, 100] Train Error: 0.0055 | Train Perf: 0.8851 | Eval Error: 0.007 | Eval Perf: 0.8487
[27, 100] Train Error: 0.0053 | Train Perf: 0.8881 | Eval Error: 0.0071 | Eval Perf: 0.8471
[28, 100] Train Error: 0.0053 | Train Perf: 0.8898 | Eval Error: 0.0073 | Eval Perf: 0.8518
[29, 100] Train Error: 0.0053 | Train Perf: 0.8898 | Eval Error: 0.007 | Eval Perf: 0.8493
[30, 100] Train Error: 0.0052 | Train Perf: 0.8908 | Eval Error: 0.007 | Eval Perf: 0.8493
[31, 100] Train Error: 0.0051 | Train Perf: 0.8929 | Eval Error: 0.007 | Eval Perf: 0.8495
[32, 100] Train Error: 0.0051 | Train Perf: 0.8933 | Eval Error: 0.007 | Eval Perf: 0.8519
[33, 100] Train Error: 0.005 | Train Perf: 0.8956 | Eval Error: 0.0072 | Eval Perf: 0.8517
[34, 100] Train Error: 0.005 | Train Perf: 0.896 | Eval Error: 0.007 | Eval Perf: 0.8526
[35, 100] Train Error: 0.0049 | Train Perf: 0.8974 | Eval Error: 0.0071 | Eval Perf: 0.8501
[36, 100] Train Error: 0.0049 | Train Perf: 0.8991 | Eval Error: 0.0072 | Eval Perf: 0.8486
[37, 100] Train Error: 0.0049 | Train Perf: 0.8986 | Eval Error: 0.007 | Eval Perf: 0.8515
[38, 100] Train Error: 0.0048 | Train Perf: 0.9013 | Eval Error: 0.007 | Eval Perf: 0.849
