NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0051 | Train Perf: -0.0323 | Eval Error: 0.0046 | Eval Perf: 0.1036
[2, 100] Train Error: 0.0043 | Train Perf: 0.1921 | Eval Error: 0.0046 | Eval Perf: 0.2723
[3, 100] Train Error: 0.0041 | Train Perf: 0.325 | Eval Error: 0.0044 | Eval Perf: 0.363
[4, 100] Train Error: 0.0039 | Train Perf: 0.4353 | Eval Error: 0.0043 | Eval Perf: 0.4129
[5, 100] Train Error: 0.0036 | Train Perf: 0.5266 | Eval Error: 0.0041 | Eval Perf: 0.443
[6, 100] Train Error: 0.0033 | Train Perf: 0.5741 | Eval Error: 0.0039 | Eval Perf: 0.4654
[7, 100] Train Error: 0.003 | Train Perf: 0.6123 | Eval Error: 0.0037 | Eval Perf: 0.4892
[8, 100] Train Error: 0.0028 | Train Perf: 0.6356 | Eval Error: 0.0036 | Eval Perf: 0.5055
[9, 100] Train Error: 0.0026 | Train Perf: 0.669 | Eval Error: 0.0034 | Eval Perf: 0.5184
[10, 100] Train Error: 0.0024 | Train Perf: 0.6799 | Eval Error: 0.0034 | Eval Perf: 0.5343
[11, 100] Train Error: 0.0023 | Train Perf: 0.7007 | Eval Error: 0.0033 | Eval Perf: 0.5456
[12, 100] Train Error: 0.0022 | Train Perf: 0.7164 | Eval Error: 0.0033 | Eval Perf: 0.552
[13, 100] Train Error: 0.0021 | Train Perf: 0.7299 | Eval Error: 0.0032 | Eval Perf: 0.5607
[14, 100] Train Error: 0.002 | Train Perf: 0.7433 | Eval Error: 0.0033 | Eval Perf: 0.56
[15, 100] Train Error: 0.0019 | Train Perf: 0.7568 | Eval Error: 0.0032 | Eval Perf: 0.5619
[16, 100] Train Error: 0.0018 | Train Perf: 0.7714 | Eval Error: 0.0032 | Eval Perf: 0.5648
[17, 100] Train Error: 0.0018 | Train Perf: 0.7726 | Eval Error: 0.0033 | Eval Perf: 0.5661
[18, 100] Train Error: 0.0017 | Train Perf: 0.7792 | Eval Error: 0.0033 | Eval Perf: 0.5696
[19, 100] Train Error: 0.0017 | Train Perf: 0.7907 | Eval Error: 0.0033 | Eval Perf: 0.5681
[20, 100] Train Error: 0.0017 | Train Perf: 0.7941 | Eval Error: 0.0033 | Eval Perf: 0.5655
[21, 100] Train Error: 0.0016 | Train Perf: 0.7985 | Eval Error: 0.0033 | Eval Perf: 0.5604
[22, 100] Train Error: 0.0016 | Train Perf: 0.8082 | Eval Error: 0.0034 | Eval Perf: 0.5573
[23, 100] Train Error: 0.0015 | Train Perf: 0.81 | Eval Error: 0.0034 | Eval Perf: 0.5553
[24, 100] Train Error: 0.0015 | Train Perf: 0.8121 | Eval Error: 0.0034 | Eval Perf: 0.5542
