NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0114 | Train Perf: -0.069 | Eval Error: 0.0043 | Eval Perf: 0.0287
[2, 100] Train Error: 0.0045 | Train Perf: 0.1567 | Eval Error: 0.0041 | Eval Perf: 0.0999
[3, 100] Train Error: 0.0043 | Train Perf: 0.2739 | Eval Error: 0.004 | Eval Perf: 0.1662
[4, 100] Train Error: 0.0043 | Train Perf: 0.3297 | Eval Error: 0.0039 | Eval Perf: 0.2251
[5, 100] Train Error: 0.0042 | Train Perf: 0.3973 | Eval Error: 0.0039 | Eval Perf: 0.2688
[6, 100] Train Error: 0.0041 | Train Perf: 0.4402 | Eval Error: 0.0038 | Eval Perf: 0.2996
[7, 100] Train Error: 0.0039 | Train Perf: 0.4727 | Eval Error: 0.0037 | Eval Perf: 0.3227
[8, 100] Train Error: 0.0038 | Train Perf: 0.5006 | Eval Error: 0.0037 | Eval Perf: 0.3404
[9, 100] Train Error: 0.0037 | Train Perf: 0.5189 | Eval Error: 0.0036 | Eval Perf: 0.3542
[10, 100] Train Error: 0.0036 | Train Perf: 0.5341 | Eval Error: 0.0036 | Eval Perf: 0.3655
[11, 100] Train Error: 0.0035 | Train Perf: 0.5549 | Eval Error: 0.0035 | Eval Perf: 0.3755
[12, 100] Train Error: 0.0034 | Train Perf: 0.5635 | Eval Error: 0.0035 | Eval Perf: 0.3844
[13, 100] Train Error: 0.0034 | Train Perf: 0.573 | Eval Error: 0.0035 | Eval Perf: 0.393
[14, 100] Train Error: 0.0033 | Train Perf: 0.5803 | Eval Error: 0.0034 | Eval Perf: 0.4007
[15, 100] Train Error: 0.0032 | Train Perf: 0.5905 | Eval Error: 0.0034 | Eval Perf: 0.4083
[16, 100] Train Error: 0.0031 | Train Perf: 0.6005 | Eval Error: 0.0034 | Eval Perf: 0.4162
[17, 100] Train Error: 0.0031 | Train Perf: 0.6047 | Eval Error: 0.0034 | Eval Perf: 0.4234
[18, 100] Train Error: 0.003 | Train Perf: 0.612 | Eval Error: 0.0033 | Eval Perf: 0.4305
[19, 100] Train Error: 0.003 | Train Perf: 0.6242 | Eval Error: 0.0033 | Eval Perf: 0.4377
[20, 100] Train Error: 0.0029 | Train Perf: 0.6258 | Eval Error: 0.0033 | Eval Perf: 0.4443
[21, 100] Train Error: 0.0029 | Train Perf: 0.6353 | Eval Error: 0.0033 | Eval Perf: 0.4511
[22, 100] Train Error: 0.0028 | Train Perf: 0.6395 | Eval Error: 0.0032 | Eval Perf: 0.4572
