NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0114 | Train Perf: -0.07 | Eval Error: 0.0046 | Eval Perf: 0.1439
[2, 100] Train Error: 0.0044 | Train Perf: 0.1137 | Eval Error: 0.0044 | Eval Perf: 0.239
[3, 100] Train Error: 0.0043 | Train Perf: 0.2037 | Eval Error: 0.0043 | Eval Perf: 0.3224
[4, 100] Train Error: 0.0042 | Train Perf: 0.2805 | Eval Error: 0.0042 | Eval Perf: 0.3889
[5, 100] Train Error: 0.0042 | Train Perf: 0.3417 | Eval Error: 0.0041 | Eval Perf: 0.4398
[6, 100] Train Error: 0.0041 | Train Perf: 0.3933 | Eval Error: 0.004 | Eval Perf: 0.4778
[7, 100] Train Error: 0.004 | Train Perf: 0.4314 | Eval Error: 0.0039 | Eval Perf: 0.5054
[8, 100] Train Error: 0.0039 | Train Perf: 0.4657 | Eval Error: 0.0038 | Eval Perf: 0.5256
[9, 100] Train Error: 0.0038 | Train Perf: 0.483 | Eval Error: 0.0037 | Eval Perf: 0.5407
[10, 100] Train Error: 0.0037 | Train Perf: 0.4987 | Eval Error: 0.0036 | Eval Perf: 0.553
[11, 100] Train Error: 0.0036 | Train Perf: 0.5209 | Eval Error: 0.0036 | Eval Perf: 0.5622
[12, 100] Train Error: 0.0035 | Train Perf: 0.5319 | Eval Error: 0.0035 | Eval Perf: 0.5717
[13, 100] Train Error: 0.0035 | Train Perf: 0.5495 | Eval Error: 0.0034 | Eval Perf: 0.5748
[14, 100] Train Error: 0.0034 | Train Perf: 0.556 | Eval Error: 0.0033 | Eval Perf: 0.5807
[15, 100] Train Error: 0.0033 | Train Perf: 0.563 | Eval Error: 0.0033 | Eval Perf: 0.5873
[16, 100] Train Error: 0.0032 | Train Perf: 0.5743 | Eval Error: 0.0032 | Eval Perf: 0.5887
[17, 100] Train Error: 0.0032 | Train Perf: 0.5839 | Eval Error: 0.0032 | Eval Perf: 0.5902
[18, 100] Train Error: 0.0031 | Train Perf: 0.5894 | Eval Error: 0.0031 | Eval Perf: 0.5962
[19, 100] Train Error: 0.0031 | Train Perf: 0.5969 | Eval Error: 0.0031 | Eval Perf: 0.5985
[20, 100] Train Error: 0.003 | Train Perf: 0.6069 | Eval Error: 0.0031 | Eval Perf: 0.5994
[21, 100] Train Error: 0.0029 | Train Perf: 0.6115 | Eval Error: 0.003 | Eval Perf: 0.6057
[22, 100] Train Error: 0.0029 | Train Perf: 0.6202 | Eval Error: 0.003 | Eval Perf: 0.6044
[23, 100] Train Error: 0.0029 | Train Perf: 0.6249 | Eval Error: 0.003 | Eval Perf: 0.6087
[24, 100] Train Error: 0.0028 | Train Perf: 0.6299 | Eval Error: 0.0029 | Eval Perf: 0.6113
[25, 100] Train Error: 0.0028 | Train Perf: 0.6385 | Eval Error: 0.0029 | Eval Perf: 0.6106
[26, 100] Train Error: 0.0027 | Train Perf: 0.6448 | Eval Error: 0.0029 | Eval Perf: 0.6116
[27, 100] Train Error: 0.0027 | Train Perf: 0.648 | Eval Error: 0.0029 | Eval Perf: 0.6155
[28, 100] Train Error: 0.0026 | Train Perf: 0.6546 | Eval Error: 0.0029 | Eval Perf: 0.6225
[29, 100] Train Error: 0.0026 | Train Perf: 0.6629 | Eval Error: 0.0028 | Eval Perf: 0.6209
[30, 100] Train Error: 0.0026 | Train Perf: 0.6654 | Eval Error: 0.0028 | Eval Perf: 0.6225
[31, 100] Train Error: 0.0025 | Train Perf: 0.67 | Eval Error: 0.0028 | Eval Perf: 0.626
[32, 100] Train Error: 0.0025 | Train Perf: 0.6759 | Eval Error: 0.0028 | Eval Perf: 0.6279
[33, 100] Train Error: 0.0025 | Train Perf: 0.6805 | Eval Error: 0.0028 | Eval Perf: 0.6308
[34, 100] Train Error: 0.0024 | Train Perf: 0.6856 | Eval Error: 0.0027 | Eval Perf: 0.6336
[35, 100] Train Error: 0.0024 | Train Perf: 0.6909 | Eval Error: 0.0027 | Eval Perf: 0.6359
[36, 100] Train Error: 0.0024 | Train Perf: 0.6983 | Eval Error: 0.0027 | Eval Perf: 0.6352
[37, 100] Train Error: 0.0023 | Train Perf: 0.7065 | Eval Error: 0.0027 | Eval Perf: 0.6329
[38, 100] Train Error: 0.0023 | Train Perf: 0.7031 | Eval Error: 0.0027 | Eval Perf: 0.6429
[39, 100] Train Error: 0.0023 | Train Perf: 0.7121 | Eval Error: 0.0027 | Eval Perf: 0.642
[40, 100] Train Error: 0.0022 | Train Perf: 0.7143 | Eval Error: 0.0027 | Eval Perf: 0.6463
[41, 100] Train Error: 0.0022 | Train Perf: 0.7194 | Eval Error: 0.0026 | Eval Perf: 0.6506
[42, 100] Train Error: 0.0022 | Train Perf: 0.7239 | Eval Error: 0.0026 | Eval Perf: 0.6527
[43, 100] Train Error: 0.0021 | Train Perf: 0.7286 | Eval Error: 0.0026 | Eval Perf: 0.6525
[44, 100] Train Error: 0.0021 | Train Perf: 0.7369 | Eval Error: 0.0026 | Eval Perf: 0.65
[45, 100] Train Error: 0.0021 | Train Perf: 0.737 | Eval Error: 0.0026 | Eval Perf: 0.6579
[46, 100] Train Error: 0.0021 | Train Perf: 0.7418 | Eval Error: 0.0026 | Eval Perf: 0.6592
[47, 100] Train Error: 0.002 | Train Perf: 0.7493 | Eval Error: 0.0026 | Eval Perf: 0.6568
[48, 100] Train Error: 0.002 | Train Perf: 0.7496 | Eval Error: 0.0026 | Eval Perf: 0.6588
[49, 100] Train Error: 0.002 | Train Perf: 0.7538 | Eval Error: 0.0026 | Eval Perf: 0.6629
[50, 100] Train Error: 0.0019 | Train Perf: 0.759 | Eval Error: 0.0026 | Eval Perf: 0.6614
[51, 100] Train Error: 0.0019 | Train Perf: 0.7598 | Eval Error: 0.0025 | Eval Perf: 0.6651
[52, 100] Train Error: 0.0019 | Train Perf: 0.765 | Eval Error: 0.0025 | Eval Perf: 0.6668
[53, 100] Train Error: 0.0019 | Train Perf: 0.7681 | Eval Error: 0.0025 | Eval Perf: 0.6709
[54, 100] Train Error: 0.0018 | Train Perf: 0.7731 | Eval Error: 0.0025 | Eval Perf: 0.6682
