NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0068 | Train Perf: -0.0592 | Eval Error: 0.0042 | Eval Perf: 0.0724
[2, 100] Train Error: 0.0045 | Train Perf: 0.1262 | Eval Error: 0.0042 | Eval Perf: 0.1799
[3, 100] Train Error: 0.0044 | Train Perf: 0.2091 | Eval Error: 0.0041 | Eval Perf: 0.2676
[4, 100] Train Error: 0.0043 | Train Perf: 0.3014 | Eval Error: 0.004 | Eval Perf: 0.3313
[5, 100] Train Error: 0.0043 | Train Perf: 0.3794 | Eval Error: 0.004 | Eval Perf: 0.3786
[6, 100] Train Error: 0.0042 | Train Perf: 0.4481 | Eval Error: 0.0039 | Eval Perf: 0.4143
[7, 100] Train Error: 0.004 | Train Perf: 0.486 | Eval Error: 0.0038 | Eval Perf: 0.4382
[8, 100] Train Error: 0.0039 | Train Perf: 0.519 | Eval Error: 0.0037 | Eval Perf: 0.4595
[9, 100] Train Error: 0.0038 | Train Perf: 0.5591 | Eval Error: 0.0036 | Eval Perf: 0.4766
[10, 100] Train Error: 0.0036 | Train Perf: 0.5875 | Eval Error: 0.0035 | Eval Perf: 0.4888
[11, 100] Train Error: 0.0035 | Train Perf: 0.6113 | Eval Error: 0.0035 | Eval Perf: 0.4984
[12, 100] Train Error: 0.0033 | Train Perf: 0.6092 | Eval Error: 0.0033 | Eval Perf: 0.5113
[13, 100] Train Error: 0.0032 | Train Perf: 0.6381 | Eval Error: 0.0033 | Eval Perf: 0.5185
[14, 100] Train Error: 0.003 | Train Perf: 0.649 | Eval Error: 0.0032 | Eval Perf: 0.5271
[15, 100] Train Error: 0.0028 | Train Perf: 0.6598 | Eval Error: 0.0031 | Eval Perf: 0.5358
[16, 100] Train Error: 0.0027 | Train Perf: 0.675 | Eval Error: 0.003 | Eval Perf: 0.5412
[17, 100] Train Error: 0.0025 | Train Perf: 0.6934 | Eval Error: 0.003 | Eval Perf: 0.5459
[18, 100] Train Error: 0.0024 | Train Perf: 0.7029 | Eval Error: 0.003 | Eval Perf: 0.552
[19, 100] Train Error: 0.0023 | Train Perf: 0.718 | Eval Error: 0.003 | Eval Perf: 0.5558
[20, 100] Train Error: 0.0022 | Train Perf: 0.7285 | Eval Error: 0.0029 | Eval Perf: 0.5621
[21, 100] Train Error: 0.0021 | Train Perf: 0.7393 | Eval Error: 0.0029 | Eval Perf: 0.5649
[22, 100] Train Error: 0.002 | Train Perf: 0.7571 | Eval Error: 0.003 | Eval Perf: 0.565
[23, 100] Train Error: 0.0019 | Train Perf: 0.7605 | Eval Error: 0.0029 | Eval Perf: 0.5689
[24, 100] Train Error: 0.0019 | Train Perf: 0.7721 | Eval Error: 0.0029 | Eval Perf: 0.5718
[25, 100] Train Error: 0.0018 | Train Perf: 0.7823 | Eval Error: 0.0029 | Eval Perf: 0.5725
[26, 100] Train Error: 0.0017 | Train Perf: 0.7896 | Eval Error: 0.0029 | Eval Perf: 0.5734
[27, 100] Train Error: 0.0017 | Train Perf: 0.8 | Eval Error: 0.003 | Eval Perf: 0.5739
[28, 100] Train Error: 0.0016 | Train Perf: 0.8067 | Eval Error: 0.003 | Eval Perf: 0.5747
[29, 100] Train Error: 0.0016 | Train Perf: 0.8116 | Eval Error: 0.003 | Eval Perf: 0.5749
[30, 100] Train Error: 0.0015 | Train Perf: 0.8238 | Eval Error: 0.0033 | Eval Perf: 0.5748
[31, 100] Train Error: 0.0015 | Train Perf: 0.8224 | Eval Error: 0.003 | Eval Perf: 0.576
[32, 100] Train Error: 0.0014 | Train Perf: 0.8302 | Eval Error: 0.003 | Eval Perf: 0.5761
[33, 100] Train Error: 0.0014 | Train Perf: 0.8347 | Eval Error: 0.0031 | Eval Perf: 0.5759
[34, 100] Train Error: 0.0013 | Train Perf: 0.84 | Eval Error: 0.0032 | Eval Perf: 0.5751
[35, 100] Train Error: 0.0013 | Train Perf: 0.8438 | Eval Error: 0.0031 | Eval Perf: 0.5742
[36, 100] Train Error: 0.0013 | Train Perf: 0.8473 | Eval Error: 0.0031 | Eval Perf: 0.5745
[37, 100] Train Error: 0.0013 | Train Perf: 0.8505 | Eval Error: 0.0031 | Eval Perf: 0.5735
[38, 100] Train Error: 0.0012 | Train Perf: 0.8561 | Eval Error: 0.0031 | Eval Perf: 0.5721
[39, 100] Train Error: 0.0012 | Train Perf: 0.857 | Eval Error: 0.0032 | Eval Perf: 0.5729
[40, 100] Train Error: 0.0012 | Train Perf: 0.8604 | Eval Error: 0.0031 | Eval Perf: 0.5727
[41, 100] Train Error: 0.0012 | Train Perf: 0.8636 | Eval Error: 0.0033 | Eval Perf: 0.5745
[42, 100] Train Error: 0.0011 | Train Perf: 0.8653 | Eval Error: 0.0032 | Eval Perf: 0.5737
[43, 100] Train Error: 0.0011 | Train Perf: 0.8689 | Eval Error: 0.0033 | Eval Perf: 0.5728
[44, 100] Train Error: 0.0011 | Train Perf: 0.8709 | Eval Error: 0.0032 | Eval Perf: 0.5721
[45, 100] Train Error: 0.0011 | Train Perf: 0.8741 | Eval Error: 0.0033 | Eval Perf: 0.5726
[46, 100] Train Error: 0.0011 | Train Perf: 0.8747 | Eval Error: 0.0033 | Eval Perf: 0.5718
[47, 100] Train Error: 0.001 | Train Perf: 0.8788 | Eval Error: 0.0034 | Eval Perf: 0.5732
[48, 100] Train Error: 0.001 | Train Perf: 0.8785 | Eval Error: 0.0033 | Eval Perf: 0.5729
[49, 100] Train Error: 0.001 | Train Perf: 0.8809 | Eval Error: 0.0034 | Eval Perf: 0.5738
[50, 100] Train Error: 0.001 | Train Perf: 0.8826 | Eval Error: 0.0034 | Eval Perf: 0.5736
[51, 100] Train Error: 0.001 | Train Perf: 0.8849 | Eval Error: 0.0034 | Eval Perf: 0.5744
[52, 100] Train Error: 0.001 | Train Perf: 0.8869 | Eval Error: 0.0033 | Eval Perf: 0.5747
[53, 100] Train Error: 0.001 | Train Perf: 0.8874 | Eval Error: 0.0033 | Eval Perf: 0.5753
[54, 100] Train Error: 0.0009 | Train Perf: 0.8898 | Eval Error: 0.0034 | Eval Perf: 0.5762
[55, 100] Train Error: 0.0009 | Train Perf: 0.8909 | Eval Error: 0.0032 | Eval Perf: 0.5744
[56, 100] Train Error: 0.0009 | Train Perf: 0.8929 | Eval Error: 0.0032 | Eval Perf: 0.5748
[57, 100] Train Error: 0.0009 | Train Perf: 0.8946 | Eval Error: 0.0034 | Eval Perf: 0.5762
[58, 100] Train Error: 0.0009 | Train Perf: 0.8954 | Eval Error: 0.0034 | Eval Perf: 0.5762
[59, 100] Train Error: 0.0009 | Train Perf: 0.8954 | Eval Error: 0.0033 | Eval Perf: 0.5756
[60, 100] Train Error: 0.0009 | Train Perf: 0.8975 | Eval Error: 0.0035 | Eval Perf: 0.5755
[61, 100] Train Error: 0.0009 | Train Perf: 0.899 | Eval Error: 0.0035 | Eval Perf: 0.5757
[62, 100] Train Error: 0.0009 | Train Perf: 0.8995 | Eval Error: 0.0034 | Eval Perf: 0.5747
[63, 100] Train Error: 0.0009 | Train Perf: 0.9002 | Eval Error: 0.0033 | Eval Perf: 0.575
[64, 100] Train Error: 0.0009 | Train Perf: 0.9017 | Eval Error: 0.0034 | Eval Perf: 0.5751
[65, 100] Train Error: 0.0008 | Train Perf: 0.9033 | Eval Error: 0.0034 | Eval Perf: 0.5737
[66, 100] Train Error: 0.0008 | Train Perf: 0.9042 | Eval Error: 0.0036 | Eval Perf: 0.5742
[67, 100] Train Error: 0.0008 | Train Perf: 0.9049 | Eval Error: 0.0034 | Eval Perf: 0.574
[68, 100] Train Error: 0.0008 | Train Perf: 0.9059 | Eval Error: 0.0035 | Eval Perf: 0.574
[69, 100] Train Error: 0.0008 | Train Perf: 0.9067 | Eval Error: 0.0034 | Eval Perf: 0.5741
[70, 100] Train Error: 0.0008 | Train Perf: 0.9079 | Eval Error: 0.0035 | Eval Perf: 0.5734
[71, 100] Train Error: 0.0008 | Train Perf: 0.9086 | Eval Error: 0.0035 | Eval Perf: 0.575
[72, 100] Train Error: 0.0008 | Train Perf: 0.9093 | Eval Error: 0.0034 | Eval Perf: 0.5752
[73, 100] Train Error: 0.0008 | Train Perf: 0.9101 | Eval Error: 0.0035 | Eval Perf: 0.5753
[74, 100] Train Error: 0.0008 | Train Perf: 0.9106 | Eval Error: 0.0034 | Eval Perf: 0.5742
[75, 100] Train Error: 0.0008 | Train Perf: 0.9117 | Eval Error: 0.0035 | Eval Perf: 0.5741
[76, 100] Train Error: 0.0008 | Train Perf: 0.9127 | Eval Error: 0.0035 | Eval Perf: 0.5751
[77, 100] Train Error: 0.0008 | Train Perf: 0.9132 | Eval Error: 0.0034 | Eval Perf: 0.5756
[78, 100] Train Error: 0.0007 | Train Perf: 0.9148 | Eval Error: 0.0033 | Eval Perf: 0.5758
[79, 100] Train Error: 0.0007 | Train Perf: 0.9154 | Eval Error: 0.0034 | Eval Perf: 0.5748
[80, 100] Train Error: 0.0007 | Train Perf: 0.9156 | Eval Error: 0.0035 | Eval Perf: 0.5749
[81, 100] Train Error: 0.0007 | Train Perf: 0.9165 | Eval Error: 0.0035 | Eval Perf: 0.5743
[82, 100] Train Error: 0.0007 | Train Perf: 0.9171 | Eval Error: 0.0035 | Eval Perf: 0.5739
[83, 100] Train Error: 0.0007 | Train Perf: 0.9177 | Eval Error: 0.0033 | Eval Perf: 0.5733
[84, 100] Train Error: 0.0007 | Train Perf: 0.9182 | Eval Error: 0.0034 | Eval Perf: 0.5752
[85, 100] Train Error: 0.0007 | Train Perf: 0.9188 | Eval Error: 0.0035 | Eval Perf: 0.5761
[86, 100] Train Error: 0.0007 | Train Perf: 0.9191 | Eval Error: 0.0035 | Eval Perf: 0.5766
[87, 100] Train Error: 0.0007 | Train Perf: 0.9207 | Eval Error: 0.0035 | Eval Perf: 0.5779
[88, 100] Train Error: 0.0007 | Train Perf: 0.9209 | Eval Error: 0.0034 | Eval Perf: 0.5763
[89, 100] Train Error: 0.0007 | Train Perf: 0.9214 | Eval Error: 0.0034 | Eval Perf: 0.5769
[90, 100] Train Error: 0.0007 | Train Perf: 0.9223 | Eval Error: 0.0034 | Eval Perf: 0.5766
[91, 100] Train Error: 0.0007 | Train Perf: 0.9235 | Eval Error: 0.0033 | Eval Perf: 0.5768
[92, 100] Train Error: 0.0007 | Train Perf: 0.9228 | Eval Error: 0.0035 | Eval Perf: 0.5771
[93, 100] Train Error: 0.0007 | Train Perf: 0.9237 | Eval Error: 0.0035 | Eval Perf: 0.5759
[94, 100] Train Error: 0.0007 | Train Perf: 0.9241 | Eval Error: 0.0036 | Eval Perf: 0.5761
[95, 100] Train Error: 0.0007 | Train Perf: 0.9251 | Eval Error: 0.0035 | Eval Perf: 0.5777
[96, 100] Train Error: 0.0006 | Train Perf: 0.9266 | Eval Error: 0.0037 | Eval Perf: 0.5778
[97, 100] Train Error: 0.0006 | Train Perf: 0.9265 | Eval Error: 0.0036 | Eval Perf: 0.5783
[98, 100] Train Error: 0.0006 | Train Perf: 0.9268 | Eval Error: 0.0035 | Eval Perf: 0.5771
[99, 100] Train Error: 0.0006 | Train Perf: 0.928 | Eval Error: 0.0036 | Eval Perf: 0.5783
[100, 100] Train Error: 0.0006 | Train Perf: 0.9272 | Eval Error: 0.0035 | Eval Perf: 0.5778
