NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0198 | Train Perf: -0.0194 | Eval Error: 0.0171 | Eval Perf: -0.5094
[2, 100] Train Error: 0.0162 | Train Perf: 0.0488 | Eval Error: 0.0161 | Eval Perf: -0.4883
[3, 100] Train Error: 0.016 | Train Perf: -0.0092 | Eval Error: 0.016 | Eval Perf: -0.4566
[4, 100] Train Error: 0.0159 | Train Perf: 0.0204 | Eval Error: 0.0159 | Eval Perf: -0.4191
[5, 100] Train Error: 0.0156 | Train Perf: 0.2149 | Eval Error: 0.0158 | Eval Perf: -0.3886
[6, 100] Train Error: 0.0158 | Train Perf: 0.1688 | Eval Error: 0.0158 | Eval Perf: -0.3432
[7, 100] Train Error: 0.0156 | Train Perf: 0.2756 | Eval Error: 0.0158 | Eval Perf: -0.3033
[8, 100] Train Error: 0.0155 | Train Perf: 0.2744 | Eval Error: 0.0158 | Eval Perf: -0.2594
[9, 100] Train Error: 0.0154 | Train Perf: 0.3708 | Eval Error: 0.0157 | Eval Perf: -0.2181
[10, 100] Train Error: 0.0152 | Train Perf: 0.4053 | Eval Error: 0.0158 | Eval Perf: -0.1739
[11, 100] Train Error: 0.0151 | Train Perf: 0.4565 | Eval Error: 0.0157 | Eval Perf: -0.1422
[12, 100] Train Error: 0.0149 | Train Perf: 0.5412 | Eval Error: 0.0157 | Eval Perf: -0.1021
[13, 100] Train Error: 0.0148 | Train Perf: 0.5227 | Eval Error: 0.0157 | Eval Perf: -0.0691
[14, 100] Train Error: 0.0145 | Train Perf: 0.5838 | Eval Error: 0.0155 | Eval Perf: -0.0446
[15, 100] Train Error: 0.0144 | Train Perf: 0.6189 | Eval Error: 0.0155 | Eval Perf: -0.0146
[16, 100] Train Error: 0.0142 | Train Perf: 0.6245 | Eval Error: 0.0155 | Eval Perf: 0.0109
[17, 100] Train Error: 0.014 | Train Perf: 0.6121 | Eval Error: 0.0154 | Eval Perf: 0.0357
[18, 100] Train Error: 0.0138 | Train Perf: 0.6639 | Eval Error: 0.0154 | Eval Perf: 0.0576
[19, 100] Train Error: 0.0136 | Train Perf: 0.678 | Eval Error: 0.0153 | Eval Perf: 0.0784
[20, 100] Train Error: 0.0133 | Train Perf: 0.7097 | Eval Error: 0.0153 | Eval Perf: 0.0965
[21, 100] Train Error: 0.0131 | Train Perf: 0.6976 | Eval Error: 0.0153 | Eval Perf: 0.1156
[22, 100] Train Error: 0.0128 | Train Perf: 0.7117 | Eval Error: 0.0151 | Eval Perf: 0.1342
[23, 100] Train Error: 0.0125 | Train Perf: 0.7147 | Eval Error: 0.0151 | Eval Perf: 0.1488
[24, 100] Train Error: 0.0122 | Train Perf: 0.7179 | Eval Error: 0.015 | Eval Perf: 0.1657
[25, 100] Train Error: 0.0119 | Train Perf: 0.731 | Eval Error: 0.0149 | Eval Perf: 0.1818
[26, 100] Train Error: 0.0116 | Train Perf: 0.7391 | Eval Error: 0.0149 | Eval Perf: 0.1931
[27, 100] Train Error: 0.0113 | Train Perf: 0.7384 | Eval Error: 0.0148 | Eval Perf: 0.2065
[28, 100] Train Error: 0.011 | Train Perf: 0.741 | Eval Error: 0.0147 | Eval Perf: 0.2203
[29, 100] Train Error: 0.0107 | Train Perf: 0.7536 | Eval Error: 0.0146 | Eval Perf: 0.2306
[30, 100] Train Error: 0.0104 | Train Perf: 0.7592 | Eval Error: 0.0145 | Eval Perf: 0.246
[31, 100] Train Error: 0.0102 | Train Perf: 0.7478 | Eval Error: 0.0144 | Eval Perf: 0.255
[32, 100] Train Error: 0.0099 | Train Perf: 0.7628 | Eval Error: 0.0143 | Eval Perf: 0.2658
[33, 100] Train Error: 0.0096 | Train Perf: 0.7586 | Eval Error: 0.0142 | Eval Perf: 0.2737
[34, 100] Train Error: 0.0093 | Train Perf: 0.7713 | Eval Error: 0.0143 | Eval Perf: 0.2766
[35, 100] Train Error: 0.0091 | Train Perf: 0.7681 | Eval Error: 0.0141 | Eval Perf: 0.2902
[36, 100] Train Error: 0.0088 | Train Perf: 0.7745 | Eval Error: 0.014 | Eval Perf: 0.3022
[37, 100] Train Error: 0.0086 | Train Perf: 0.7711 | Eval Error: 0.0139 | Eval Perf: 0.3072
[38, 100] Train Error: 0.0084 | Train Perf: 0.7776 | Eval Error: 0.0139 | Eval Perf: 0.3127
[39, 100] Train Error: 0.0082 | Train Perf: 0.7791 | Eval Error: 0.0138 | Eval Perf: 0.3207
[40, 100] Train Error: 0.008 | Train Perf: 0.7795 | Eval Error: 0.0137 | Eval Perf: 0.3292
[41, 100] Train Error: 0.0078 | Train Perf: 0.7883 | Eval Error: 0.0137 | Eval Perf: 0.3361
[42, 100] Train Error: 0.0076 | Train Perf: 0.7859 | Eval Error: 0.0136 | Eval Perf: 0.3396
[43, 100] Train Error: 0.0074 | Train Perf: 0.7914 | Eval Error: 0.0136 | Eval Perf: 0.3427
[44, 100] Train Error: 0.0072 | Train Perf: 0.7923 | Eval Error: 0.0135 | Eval Perf: 0.3501
[45, 100] Train Error: 0.007 | Train Perf: 0.804 | Eval Error: 0.0137 | Eval Perf: 0.3501
[46, 100] Train Error: 0.0069 | Train Perf: 0.7952 | Eval Error: 0.0134 | Eval Perf: 0.3612
[47, 100] Train Error: 0.0068 | Train Perf: 0.7992 | Eval Error: 0.0134 | Eval Perf: 0.3641
[48, 100] Train Error: 0.0067 | Train Perf: 0.8029 | Eval Error: 0.0133 | Eval Perf: 0.3703
[49, 100] Train Error: 0.0065 | Train Perf: 0.8069 | Eval Error: 0.0133 | Eval Perf: 0.3751
[50, 100] Train Error: 0.0064 | Train Perf: 0.8061 | Eval Error: 0.0132 | Eval Perf: 0.3797
[51, 100] Train Error: 0.0063 | Train Perf: 0.8057 | Eval Error: 0.0132 | Eval Perf: 0.3823
[52, 100] Train Error: 0.0061 | Train Perf: 0.8113 | Eval Error: 0.0132 | Eval Perf: 0.3855
[53, 100] Train Error: 0.0061 | Train Perf: 0.8133 | Eval Error: 0.0131 | Eval Perf: 0.3924
[54, 100] Train Error: 0.006 | Train Perf: 0.8174 | Eval Error: 0.0132 | Eval Perf: 0.3936
[55, 100] Train Error: 0.0059 | Train Perf: 0.8185 | Eval Error: 0.013 | Eval Perf: 0.3999
[56, 100] Train Error: 0.0058 | Train Perf: 0.8213 | Eval Error: 0.013 | Eval Perf: 0.404
[57, 100] Train Error: 0.0057 | Train Perf: 0.8234 | Eval Error: 0.0129 | Eval Perf: 0.4088
[58, 100] Train Error: 0.0055 | Train Perf: 0.8284 | Eval Error: 0.0131 | Eval Perf: 0.409
[59, 100] Train Error: 0.0055 | Train Perf: 0.8281 | Eval Error: 0.0128 | Eval Perf: 0.4165
[60, 100] Train Error: 0.0054 | Train Perf: 0.8326 | Eval Error: 0.013 | Eval Perf: 0.4165
[61, 100] Train Error: 0.0054 | Train Perf: 0.8329 | Eval Error: 0.0129 | Eval Perf: 0.4213
[62, 100] Train Error: 0.0052 | Train Perf: 0.8388 | Eval Error: 0.0127 | Eval Perf: 0.4304
[63, 100] Train Error: 0.0052 | Train Perf: 0.8356 | Eval Error: 0.0126 | Eval Perf: 0.4322
[64, 100] Train Error: 0.0051 | Train Perf: 0.8393 | Eval Error: 0.0127 | Eval Perf: 0.4342
[65, 100] Train Error: 0.005 | Train Perf: 0.8452 | Eval Error: 0.0131 | Eval Perf: 0.4336
[66, 100] Train Error: 0.005 | Train Perf: 0.8408 | Eval Error: 0.0126 | Eval Perf: 0.442
[67, 100] Train Error: 0.0049 | Train Perf: 0.8461 | Eval Error: 0.0124 | Eval Perf: 0.4475
[68, 100] Train Error: 0.0048 | Train Perf: 0.848 | Eval Error: 0.0124 | Eval Perf: 0.4504
[69, 100] Train Error: 0.0047 | Train Perf: 0.8515 | Eval Error: 0.0126 | Eval Perf: 0.4516
[70, 100] Train Error: 0.0048 | Train Perf: 0.8479 | Eval Error: 0.0124 | Eval Perf: 0.4565
[71, 100] Train Error: 0.0046 | Train Perf: 0.8535 | Eval Error: 0.0123 | Eval Perf: 0.4599
[72, 100] Train Error: 0.0046 | Train Perf: 0.8531 | Eval Error: 0.0123 | Eval Perf: 0.4627
[73, 100] Train Error: 0.0045 | Train Perf: 0.8569 | Eval Error: 0.0125 | Eval Perf: 0.4629
[74, 100] Train Error: 0.0045 | Train Perf: 0.8585 | Eval Error: 0.0121 | Eval Perf: 0.4718
[75, 100] Train Error: 0.0045 | Train Perf: 0.858 | Eval Error: 0.0121 | Eval Perf: 0.4732
[76, 100] Train Error: 0.0044 | Train Perf: 0.8606 | Eval Error: 0.0122 | Eval Perf: 0.4742
[77, 100] Train Error: 0.0043 | Train Perf: 0.863 | Eval Error: 0.0121 | Eval Perf: 0.4784
[78, 100] Train Error: 0.0042 | Train Perf: 0.8668 | Eval Error: 0.0119 | Eval Perf: 0.4837
[79, 100] Train Error: 0.0042 | Train Perf: 0.8649 | Eval Error: 0.0119 | Eval Perf: 0.4863
[80, 100] Train Error: 0.0042 | Train Perf: 0.866 | Eval Error: 0.0119 | Eval Perf: 0.4886
[81, 100] Train Error: 0.0041 | Train Perf: 0.8697 | Eval Error: 0.0118 | Eval Perf: 0.492
[82, 100] Train Error: 0.0041 | Train Perf: 0.8697 | Eval Error: 0.0118 | Eval Perf: 0.496
[83, 100] Train Error: 0.004 | Train Perf: 0.8747 | Eval Error: 0.0122 | Eval Perf: 0.4945
[84, 100] Train Error: 0.004 | Train Perf: 0.873 | Eval Error: 0.0118 | Eval Perf: 0.5002
[85, 100] Train Error: 0.0039 | Train Perf: 0.8745 | Eval Error: 0.0116 | Eval Perf: 0.5044
[86, 100] Train Error: 0.0039 | Train Perf: 0.8742 | Eval Error: 0.0116 | Eval Perf: 0.5073
[87, 100] Train Error: 0.0039 | Train Perf: 0.8762 | Eval Error: 0.0115 | Eval Perf: 0.5111
[88, 100] Train Error: 0.0037 | Train Perf: 0.8829 | Eval Error: 0.0115 | Eval Perf: 0.514
[89, 100] Train Error: 0.0038 | Train Perf: 0.8781 | Eval Error: 0.0115 | Eval Perf: 0.5141
