NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0215 | Train Perf: -0.0014 | Eval Error: 0.0191 | Eval Perf: 0.6954
[2, 100] Train Error: 0.0191 | Train Perf: 0.2059 | Eval Error: 0.0178 | Eval Perf: 0.693
[3, 100] Train Error: 0.0168 | Train Perf: 0.4759 | Eval Error: 0.0151 | Eval Perf: 0.6769
[4, 100] Train Error: 0.013 | Train Perf: 0.6374 | Eval Error: 0.0129 | Eval Perf: 0.7225
[5, 100] Train Error: 0.0104 | Train Perf: 0.7233 | Eval Error: 0.0113 | Eval Perf: 0.7145
[6, 100] Train Error: 0.0092 | Train Perf: 0.7535 | Eval Error: 0.01 | Eval Perf: 0.7591
[7, 100] Train Error: 0.0077 | Train Perf: 0.7949 | Eval Error: 0.0092 | Eval Perf: 0.7675
[8, 100] Train Error: 0.0066 | Train Perf: 0.82 | Eval Error: 0.0092 | Eval Perf: 0.7806
[9, 100] Train Error: 0.0065 | Train Perf: 0.8237 | Eval Error: 0.0087 | Eval Perf: 0.7906
[10, 100] Train Error: 0.0059 | Train Perf: 0.8456 | Eval Error: 0.0084 | Eval Perf: 0.8064
[11, 100] Train Error: 0.0051 | Train Perf: 0.8637 | Eval Error: 0.0073 | Eval Perf: 0.8268
[12, 100] Train Error: 0.0046 | Train Perf: 0.8799 | Eval Error: 0.0075 | Eval Perf: 0.822
[13, 100] Train Error: 0.0045 | Train Perf: 0.8796 | Eval Error: 0.0069 | Eval Perf: 0.8355
[14, 100] Train Error: 0.0045 | Train Perf: 0.8807 | Eval Error: 0.0077 | Eval Perf: 0.8278
[15, 100] Train Error: 0.0044 | Train Perf: 0.8835 | Eval Error: 0.0081 | Eval Perf: 0.8259
[16, 100] Train Error: 0.0035 | Train Perf: 0.9081 | Eval Error: 0.0072 | Eval Perf: 0.8228
[17, 100] Train Error: 0.0032 | Train Perf: 0.9179 | Eval Error: 0.0073 | Eval Perf: 0.8288
[18, 100] Train Error: 0.0029 | Train Perf: 0.9276 | Eval Error: 0.0068 | Eval Perf: 0.8327
[19, 100] Train Error: 0.003 | Train Perf: 0.9233 | Eval Error: 0.0068 | Eval Perf: 0.8358
[20, 100] Train Error: 0.003 | Train Perf: 0.9241 | Eval Error: 0.007 | Eval Perf: 0.8344
[21, 100] Train Error: 0.0027 | Train Perf: 0.9347 | Eval Error: 0.0155 | Eval Perf: 0.7963
[22, 100] Train Error: 0.0026 | Train Perf: 0.9341 | Eval Error: 0.0116 | Eval Perf: 0.812
[23, 100] Train Error: 0.0026 | Train Perf: 0.9338 | Eval Error: 0.0069 | Eval Perf: 0.8266
[24, 100] Train Error: 0.0023 | Train Perf: 0.941 | Eval Error: 0.0067 | Eval Perf: 0.8382
[25, 100] Train Error: 0.0023 | Train Perf: 0.9439 | Eval Error: 0.0072 | Eval Perf: 0.8293
[26, 100] Train Error: 0.0024 | Train Perf: 0.9408 | Eval Error: 0.0065 | Eval Perf: 0.8376
[27, 100] Train Error: 0.0021 | Train Perf: 0.9457 | Eval Error: 0.0065 | Eval Perf: 0.8418
[28, 100] Train Error: 0.0019 | Train Perf: 0.9511 | Eval Error: 0.0066 | Eval Perf: 0.8377
[29, 100] Train Error: 0.0019 | Train Perf: 0.9517 | Eval Error: 0.0065 | Eval Perf: 0.8458
[30, 100] Train Error: 0.0019 | Train Perf: 0.9523 | Eval Error: 0.0065 | Eval Perf: 0.8361
[31, 100] Train Error: 0.0017 | Train Perf: 0.9573 | Eval Error: 0.0078 | Eval Perf: 0.8252
[32, 100] Train Error: 0.0018 | Train Perf: 0.9555 | Eval Error: 0.0066 | Eval Perf: 0.8352
[33, 100] Train Error: 0.0017 | Train Perf: 0.9568 | Eval Error: 0.0068 | Eval Perf: 0.8362
[34, 100] Train Error: 0.0017 | Train Perf: 0.9567 | Eval Error: 0.007 | Eval Perf: 0.8408
[35, 100] Train Error: 0.0017 | Train Perf: 0.9567 | Eval Error: 0.0069 | Eval Perf: 0.8241
[36, 100] Train Error: 0.0014 | Train Perf: 0.9641 | Eval Error: 0.007 | Eval Perf: 0.8328
[37, 100] Train Error: 0.0014 | Train Perf: 0.9652 | Eval Error: 0.0067 | Eval Perf: 0.831
[38, 100] Train Error: 0.0015 | Train Perf: 0.962 | Eval Error: 0.0068 | Eval Perf: 0.8362
[39, 100] Train Error: 0.0015 | Train Perf: 0.963 | Eval Error: 0.0066 | Eval Perf: 0.8353
[40, 100] Train Error: 0.0013 | Train Perf: 0.9683 | Eval Error: 0.0067 | Eval Perf: 0.8289
[41, 100] Train Error: 0.0013 | Train Perf: 0.9677 | Eval Error: 0.0065 | Eval Perf: 0.8351
[42, 100] Train Error: 0.0012 | Train Perf: 0.9689 | Eval Error: 0.0067 | Eval Perf: 0.8279
[43, 100] Train Error: 0.0012 | Train Perf: 0.9697 | Eval Error: 0.0076 | Eval Perf: 0.8171
[44, 100] Train Error: 0.0012 | Train Perf: 0.9707 | Eval Error: 0.0068 | Eval Perf: 0.8272
[45, 100] Train Error: 0.0012 | Train Perf: 0.9699 | Eval Error: 0.0068 | Eval Perf: 0.8252
[46, 100] Train Error: 0.0012 | Train Perf: 0.9699 | Eval Error: 0.0069 | Eval Perf: 0.8263
[47, 100] Train Error: 0.0011 | Train Perf: 0.9742 | Eval Error: 0.0068 | Eval Perf: 0.8306
[48, 100] Train Error: 0.0011 | Train Perf: 0.9735 | Eval Error: 0.0069 | Eval Perf: 0.8207
[49, 100] Train Error: 0.0009 | Train Perf: 0.9792 | Eval Error: 0.0091 | Eval Perf: 0.7952
[50, 100] Train Error: 0.001 | Train Perf: 0.9735 | Eval Error: 0.007 | Eval Perf: 0.8243
[51, 100] Train Error: 0.001 | Train Perf: 0.9738 | Eval Error: 0.007 | Eval Perf: 0.826
[52, 100] Train Error: 0.0008 | Train Perf: 0.98 | Eval Error: 0.0072 | Eval Perf: 0.8117
[53, 100] Train Error: 0.0009 | Train Perf: 0.9785 | Eval Error: 0.0075 | Eval Perf: 0.8091
[54, 100] Train Error: 0.0009 | Train Perf: 0.9763 | Eval Error: 0.0075 | Eval Perf: 0.8248
[55, 100] Train Error: 0.001 | Train Perf: 0.976 | Eval Error: 0.008 | Eval Perf: 0.7909
[56, 100] Train Error: 0.001 | Train Perf: 0.9748 | Eval Error: 0.0074 | Eval Perf: 0.8094
[57, 100] Train Error: 0.001 | Train Perf: 0.9761 | Eval Error: 0.0076 | Eval Perf: 0.8078
[58, 100] Train Error: 0.0009 | Train Perf: 0.9765 | Eval Error: 0.0074 | Eval Perf: 0.8094
[59, 100] Train Error: 0.0009 | Train Perf: 0.9786 | Eval Error: 0.0078 | Eval Perf: 0.7914
[60, 100] Train Error: 0.0009 | Train Perf: 0.9773 | Eval Error: 0.0084 | Eval Perf: 0.7847
