NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0179 | Train Perf: 0.0123 | Eval Error: 0.0168 | Eval Perf: -0.2723
[2, 100] Train Error: 0.0167 | Train Perf: -0.1527 | Eval Error: 0.0167 | Eval Perf: -0.0537
[3, 100] Train Error: 0.0164 | Train Perf: 0.0283 | Eval Error: 0.0166 | Eval Perf: 0.1217
[4, 100] Train Error: 0.016 | Train Perf: 0.1616 | Eval Error: 0.0174 | Eval Perf: 0.3023
[5, 100] Train Error: 0.0161 | Train Perf: 0.0991 | Eval Error: 0.0163 | Eval Perf: 0.3994
[6, 100] Train Error: 0.0159 | Train Perf: 0.1743 | Eval Error: 0.0159 | Eval Perf: 0.4799
[7, 100] Train Error: 0.0155 | Train Perf: 0.2945 | Eval Error: 0.0156 | Eval Perf: 0.5462
[8, 100] Train Error: 0.0149 | Train Perf: 0.4028 | Eval Error: 0.0156 | Eval Perf: 0.6184
[9, 100] Train Error: 0.0145 | Train Perf: 0.4144 | Eval Error: 0.0147 | Eval Perf: 0.647
[10, 100] Train Error: 0.0139 | Train Perf: 0.5321 | Eval Error: 0.0143 | Eval Perf: 0.6998
[11, 100] Train Error: 0.0133 | Train Perf: 0.6386 | Eval Error: 0.0136 | Eval Perf: 0.7262
[12, 100] Train Error: 0.0125 | Train Perf: 0.7062 | Eval Error: 0.0129 | Eval Perf: 0.7529
[13, 100] Train Error: 0.0115 | Train Perf: 0.6771 | Eval Error: 0.0121 | Eval Perf: 0.7823
[14, 100] Train Error: 0.0108 | Train Perf: 0.7614 | Eval Error: 0.0114 | Eval Perf: 0.8022
[15, 100] Train Error: 0.01 | Train Perf: 0.7861 | Eval Error: 0.0106 | Eval Perf: 0.8183
[16, 100] Train Error: 0.0091 | Train Perf: 0.8158 | Eval Error: 0.0102 | Eval Perf: 0.8329
[17, 100] Train Error: 0.0085 | Train Perf: 0.806 | Eval Error: 0.0091 | Eval Perf: 0.8375
[18, 100] Train Error: 0.0077 | Train Perf: 0.8184 | Eval Error: 0.0085 | Eval Perf: 0.8425
[19, 100] Train Error: 0.0071 | Train Perf: 0.8327 | Eval Error: 0.0078 | Eval Perf: 0.8511
[20, 100] Train Error: 0.0065 | Train Perf: 0.8409 | Eval Error: 0.0074 | Eval Perf: 0.8561
[21, 100] Train Error: 0.006 | Train Perf: 0.8516 | Eval Error: 0.0071 | Eval Perf: 0.8619
[22, 100] Train Error: 0.0057 | Train Perf: 0.8528 | Eval Error: 0.0065 | Eval Perf: 0.8693
[23, 100] Train Error: 0.0053 | Train Perf: 0.8633 | Eval Error: 0.0061 | Eval Perf: 0.8737
[24, 100] Train Error: 0.0051 | Train Perf: 0.8678 | Eval Error: 0.0059 | Eval Perf: 0.8758
[25, 100] Train Error: 0.0047 | Train Perf: 0.8732 | Eval Error: 0.0055 | Eval Perf: 0.8798
[26, 100] Train Error: 0.0044 | Train Perf: 0.8813 | Eval Error: 0.0055 | Eval Perf: 0.8832
[27, 100] Train Error: 0.0042 | Train Perf: 0.8865 | Eval Error: 0.0053 | Eval Perf: 0.8847
[28, 100] Train Error: 0.004 | Train Perf: 0.8944 | Eval Error: 0.0049 | Eval Perf: 0.8853
[29, 100] Train Error: 0.0039 | Train Perf: 0.892 | Eval Error: 0.0049 | Eval Perf: 0.8884
[30, 100] Train Error: 0.0037 | Train Perf: 0.899 | Eval Error: 0.0046 | Eval Perf: 0.8906
[31, 100] Train Error: 0.0035 | Train Perf: 0.9034 | Eval Error: 0.0046 | Eval Perf: 0.8943
[32, 100] Train Error: 0.0034 | Train Perf: 0.9048 | Eval Error: 0.0044 | Eval Perf: 0.8961
[33, 100] Train Error: 0.0032 | Train Perf: 0.9086 | Eval Error: 0.0043 | Eval Perf: 0.8976
[34, 100] Train Error: 0.003 | Train Perf: 0.9122 | Eval Error: 0.0044 | Eval Perf: 0.8991
[35, 100] Train Error: 0.0029 | Train Perf: 0.9185 | Eval Error: 0.004 | Eval Perf: 0.8988
[36, 100] Train Error: 0.0028 | Train Perf: 0.9208 | Eval Error: 0.0039 | Eval Perf: 0.9003
[37, 100] Train Error: 0.0026 | Train Perf: 0.9256 | Eval Error: 0.004 | Eval Perf: 0.9019
[38, 100] Train Error: 0.0026 | Train Perf: 0.9251 | Eval Error: 0.0038 | Eval Perf: 0.9014
[39, 100] Train Error: 0.0025 | Train Perf: 0.9311 | Eval Error: 0.0038 | Eval Perf: 0.9031
[40, 100] Train Error: 0.0024 | Train Perf: 0.9307 | Eval Error: 0.0039 | Eval Perf: 0.9034
[41, 100] Train Error: 0.0023 | Train Perf: 0.9324 | Eval Error: 0.0037 | Eval Perf: 0.9029
[42, 100] Train Error: 0.0022 | Train Perf: 0.936 | Eval Error: 0.0036 | Eval Perf: 0.9021
[43, 100] Train Error: 0.0022 | Train Perf: 0.9365 | Eval Error: 0.0036 | Eval Perf: 0.9045
[44, 100] Train Error: 0.0021 | Train Perf: 0.9381 | Eval Error: 0.0036 | Eval Perf: 0.9043
[45, 100] Train Error: 0.002 | Train Perf: 0.9428 | Eval Error: 0.0039 | Eval Perf: 0.9045
[46, 100] Train Error: 0.0019 | Train Perf: 0.9445 | Eval Error: 0.0036 | Eval Perf: 0.9055
[47, 100] Train Error: 0.0019 | Train Perf: 0.9442 | Eval Error: 0.0035 | Eval Perf: 0.9066
[48, 100] Train Error: 0.0017 | Train Perf: 0.9498 | Eval Error: 0.0035 | Eval Perf: 0.904
[49, 100] Train Error: 0.0018 | Train Perf: 0.946 | Eval Error: 0.0034 | Eval Perf: 0.9063
[50, 100] Train Error: 0.0017 | Train Perf: 0.9508 | Eval Error: 0.0034 | Eval Perf: 0.9082
[51, 100] Train Error: 0.0016 | Train Perf: 0.9513 | Eval Error: 0.0035 | Eval Perf: 0.9085
[52, 100] Train Error: 0.0016 | Train Perf: 0.9521 | Eval Error: 0.0034 | Eval Perf: 0.9082
[53, 100] Train Error: 0.0015 | Train Perf: 0.9543 | Eval Error: 0.0033 | Eval Perf: 0.9088
[54, 100] Train Error: 0.0014 | Train Perf: 0.9579 | Eval Error: 0.0036 | Eval Perf: 0.9088
[55, 100] Train Error: 0.0015 | Train Perf: 0.9563 | Eval Error: 0.0033 | Eval Perf: 0.9078
[56, 100] Train Error: 0.0013 | Train Perf: 0.9623 | Eval Error: 0.0036 | Eval Perf: 0.9042
[57, 100] Train Error: 0.0014 | Train Perf: 0.9598 | Eval Error: 0.0033 | Eval Perf: 0.9058
[58, 100] Train Error: 0.0013 | Train Perf: 0.9628 | Eval Error: 0.0033 | Eval Perf: 0.9056
[59, 100] Train Error: 0.0012 | Train Perf: 0.9641 | Eval Error: 0.0034 | Eval Perf: 0.9044
[60, 100] Train Error: 0.0013 | Train Perf: 0.9626 | Eval Error: 0.0035 | Eval Perf: 0.9085
[61, 100] Train Error: 0.0012 | Train Perf: 0.9643 | Eval Error: 0.0033 | Eval Perf: 0.9085
[62, 100] Train Error: 0.0011 | Train Perf: 0.9666 | Eval Error: 0.0033 | Eval Perf: 0.9081
[63, 100] Train Error: 0.0011 | Train Perf: 0.9698 | Eval Error: 0.0034 | Eval Perf: 0.9105
[64, 100] Train Error: 0.0011 | Train Perf: 0.9682 | Eval Error: 0.0032 | Eval Perf: 0.9078
[65, 100] Train Error: 0.0011 | Train Perf: 0.9673 | Eval Error: 0.0032 | Eval Perf: 0.9089
[66, 100] Train Error: 0.001 | Train Perf: 0.971 | Eval Error: 0.0033 | Eval Perf: 0.9068
[67, 100] Train Error: 0.001 | Train Perf: 0.9705 | Eval Error: 0.0036 | Eval Perf: 0.9114
[68, 100] Train Error: 0.001 | Train Perf: 0.9715 | Eval Error: 0.0033 | Eval Perf: 0.9102
[69, 100] Train Error: 0.0009 | Train Perf: 0.9726 | Eval Error: 0.0032 | Eval Perf: 0.9071
[70, 100] Train Error: 0.0009 | Train Perf: 0.9727 | Eval Error: 0.0034 | Eval Perf: 0.9095
[71, 100] Train Error: 0.0009 | Train Perf: 0.9736 | Eval Error: 0.0032 | Eval Perf: 0.9071
[72, 100] Train Error: 0.0008 | Train Perf: 0.9765 | Eval Error: 0.0034 | Eval Perf: 0.9071
[73, 100] Train Error: 0.0009 | Train Perf: 0.9745 | Eval Error: 0.0033 | Eval Perf: 0.9072
[74, 100] Train Error: 0.0008 | Train Perf: 0.9768 | Eval Error: 0.0034 | Eval Perf: 0.9067
[75, 100] Train Error: 0.0008 | Train Perf: 0.9771 | Eval Error: 0.0032 | Eval Perf: 0.9067
[76, 100] Train Error: 0.0008 | Train Perf: 0.9769 | Eval Error: 0.0033 | Eval Perf: 0.9072
[77, 100] Train Error: 0.0008 | Train Perf: 0.9772 | Eval Error: 0.0033 | Eval Perf: 0.9075
[78, 100] Train Error: 0.0007 | Train Perf: 0.9793 | Eval Error: 0.0032 | Eval Perf: 0.9059
[79, 100] Train Error: 0.0007 | Train Perf: 0.9781 | Eval Error: 0.0032 | Eval Perf: 0.9063
[80, 100] Train Error: 0.0007 | Train Perf: 0.9787 | Eval Error: 0.0032 | Eval Perf: 0.9062
[81, 100] Train Error: 0.0007 | Train Perf: 0.979 | Eval Error: 0.0032 | Eval Perf: 0.906
[82, 100] Train Error: 0.0007 | Train Perf: 0.9802 | Eval Error: 0.0033 | Eval Perf: 0.9042
[83, 100] Train Error: 0.0007 | Train Perf: 0.9808 | Eval Error: 0.0032 | Eval Perf: 0.9076
[84, 100] Train Error: 0.0006 | Train Perf: 0.9817 | Eval Error: 0.0032 | Eval Perf: 0.9066
[85, 100] Train Error: 0.0006 | Train Perf: 0.9816 | Eval Error: 0.0033 | Eval Perf: 0.9074
[86, 100] Train Error: 0.0006 | Train Perf: 0.9822 | Eval Error: 0.0032 | Eval Perf: 0.9066
[87, 100] Train Error: 0.0006 | Train Perf: 0.9818 | Eval Error: 0.0033 | Eval Perf: 0.908
[88, 100] Train Error: 0.0006 | Train Perf: 0.9825 | Eval Error: 0.0032 | Eval Perf: 0.9063
[89, 100] Train Error: 0.0006 | Train Perf: 0.9829 | Eval Error: 0.0032 | Eval Perf: 0.9056
[90, 100] Train Error: 0.0005 | Train Perf: 0.9846 | Eval Error: 0.0033 | Eval Perf: 0.9064
[91, 100] Train Error: 0.0005 | Train Perf: 0.984 | Eval Error: 0.0033 | Eval Perf: 0.9054
[92, 100] Train Error: 0.0005 | Train Perf: 0.9837 | Eval Error: 0.0032 | Eval Perf: 0.9047
[93, 100] Train Error: 0.0005 | Train Perf: 0.9854 | Eval Error: 0.0033 | Eval Perf: 0.9058
