NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0133 | Train Perf: -0.0065 | Eval Error: 0.0062 | Eval Perf: 0.1478
[2, 100] Train Error: 0.0066 | Train Perf: 0.2068 | Eval Error: 0.0061 | Eval Perf: 0.2285
[3, 100] Train Error: 0.0065 | Train Perf: 0.322 | Eval Error: 0.006 | Eval Perf: 0.2905
[4, 100] Train Error: 0.0063 | Train Perf: 0.3848 | Eval Error: 0.0058 | Eval Perf: 0.3373
[5, 100] Train Error: 0.0061 | Train Perf: 0.4408 | Eval Error: 0.0057 | Eval Perf: 0.3703
[6, 100] Train Error: 0.006 | Train Perf: 0.4661 | Eval Error: 0.0056 | Eval Perf: 0.3949
[7, 100] Train Error: 0.0058 | Train Perf: 0.4867 | Eval Error: 0.0055 | Eval Perf: 0.4144
[8, 100] Train Error: 0.0057 | Train Perf: 0.5082 | Eval Error: 0.0054 | Eval Perf: 0.4296
[9, 100] Train Error: 0.0055 | Train Perf: 0.5196 | Eval Error: 0.0053 | Eval Perf: 0.4433
[10, 100] Train Error: 0.0054 | Train Perf: 0.5312 | Eval Error: 0.0052 | Eval Perf: 0.4578
[11, 100] Train Error: 0.0053 | Train Perf: 0.5427 | Eval Error: 0.0051 | Eval Perf: 0.4723
[12, 100] Train Error: 0.0051 | Train Perf: 0.5649 | Eval Error: 0.005 | Eval Perf: 0.4802
[13, 100] Train Error: 0.005 | Train Perf: 0.5674 | Eval Error: 0.0049 | Eval Perf: 0.4989
[14, 100] Train Error: 0.0049 | Train Perf: 0.5847 | Eval Error: 0.0048 | Eval Perf: 0.5112
[15, 100] Train Error: 0.0048 | Train Perf: 0.5972 | Eval Error: 0.0047 | Eval Perf: 0.5218
[16, 100] Train Error: 0.0047 | Train Perf: 0.607 | Eval Error: 0.0046 | Eval Perf: 0.536
[17, 100] Train Error: 0.0046 | Train Perf: 0.6248 | Eval Error: 0.0046 | Eval Perf: 0.5454
[18, 100] Train Error: 0.0044 | Train Perf: 0.636 | Eval Error: 0.0045 | Eval Perf: 0.5572
[19, 100] Train Error: 0.0043 | Train Perf: 0.6495 | Eval Error: 0.0044 | Eval Perf: 0.5663
[20, 100] Train Error: 0.0042 | Train Perf: 0.6609 | Eval Error: 0.0043 | Eval Perf: 0.5754
[21, 100] Train Error: 0.0041 | Train Perf: 0.6756 | Eval Error: 0.0043 | Eval Perf: 0.5786
[22, 100] Train Error: 0.004 | Train Perf: 0.6815 | Eval Error: 0.0042 | Eval Perf: 0.5914
[23, 100] Train Error: 0.0039 | Train Perf: 0.6945 | Eval Error: 0.0041 | Eval Perf: 0.5983
[24, 100] Train Error: 0.0037 | Train Perf: 0.7034 | Eval Error: 0.004 | Eval Perf: 0.6083
[25, 100] Train Error: 0.0036 | Train Perf: 0.7193 | Eval Error: 0.004 | Eval Perf: 0.6083
[26, 100] Train Error: 0.0035 | Train Perf: 0.7203 | Eval Error: 0.0039 | Eval Perf: 0.6206
[27, 100] Train Error: 0.0034 | Train Perf: 0.7303 | Eval Error: 0.0039 | Eval Perf: 0.6321
[28, 100] Train Error: 0.0033 | Train Perf: 0.7402 | Eval Error: 0.0038 | Eval Perf: 0.6357
[29, 100] Train Error: 0.0032 | Train Perf: 0.7461 | Eval Error: 0.0038 | Eval Perf: 0.6438
[30, 100] Train Error: 0.0032 | Train Perf: 0.7603 | Eval Error: 0.0038 | Eval Perf: 0.6375
[31, 100] Train Error: 0.003 | Train Perf: 0.7599 | Eval Error: 0.0037 | Eval Perf: 0.6561
[32, 100] Train Error: 0.003 | Train Perf: 0.7679 | Eval Error: 0.0036 | Eval Perf: 0.6543
[33, 100] Train Error: 0.0029 | Train Perf: 0.7729 | Eval Error: 0.0036 | Eval Perf: 0.6613
[34, 100] Train Error: 0.0029 | Train Perf: 0.7786 | Eval Error: 0.0036 | Eval Perf: 0.6656
[35, 100] Train Error: 0.0028 | Train Perf: 0.7874 | Eval Error: 0.0035 | Eval Perf: 0.6647
[36, 100] Train Error: 0.0027 | Train Perf: 0.7896 | Eval Error: 0.0035 | Eval Perf: 0.6699
[37, 100] Train Error: 0.0027 | Train Perf: 0.7953 | Eval Error: 0.0035 | Eval Perf: 0.6704
[38, 100] Train Error: 0.0026 | Train Perf: 0.7985 | Eval Error: 0.0034 | Eval Perf: 0.6736
[39, 100] Train Error: 0.0026 | Train Perf: 0.8045 | Eval Error: 0.0034 | Eval Perf: 0.6725
[40, 100] Train Error: 0.0025 | Train Perf: 0.8059 | Eval Error: 0.0034 | Eval Perf: 0.6816
[41, 100] Train Error: 0.0025 | Train Perf: 0.812 | Eval Error: 0.0034 | Eval Perf: 0.6799
[42, 100] Train Error: 0.0024 | Train Perf: 0.8146 | Eval Error: 0.0034 | Eval Perf: 0.6818
[43, 100] Train Error: 0.0024 | Train Perf: 0.8181 | Eval Error: 0.0033 | Eval Perf: 0.6839
[44, 100] Train Error: 0.0023 | Train Perf: 0.8224 | Eval Error: 0.0033 | Eval Perf: 0.6843
[45, 100] Train Error: 0.0023 | Train Perf: 0.8257 | Eval Error: 0.0034 | Eval Perf: 0.6827
[46, 100] Train Error: 0.0022 | Train Perf: 0.8272 | Eval Error: 0.0033 | Eval Perf: 0.6878
[47, 100] Train Error: 0.0022 | Train Perf: 0.8315 | Eval Error: 0.0033 | Eval Perf: 0.6873
[48, 100] Train Error: 0.0022 | Train Perf: 0.833 | Eval Error: 0.0033 | Eval Perf: 0.6876
[49, 100] Train Error: 0.0021 | Train Perf: 0.8373 | Eval Error: 0.0033 | Eval Perf: 0.6876
[50, 100] Train Error: 0.0021 | Train Perf: 0.8375 | Eval Error: 0.0033 | Eval Perf: 0.6903
[51, 100] Train Error: 0.002 | Train Perf: 0.8461 | Eval Error: 0.0033 | Eval Perf: 0.6866
[52, 100] Train Error: 0.002 | Train Perf: 0.8424 | Eval Error: 0.0033 | Eval Perf: 0.6907
[53, 100] Train Error: 0.002 | Train Perf: 0.8453 | Eval Error: 0.0033 | Eval Perf: 0.6911
[54, 100] Train Error: 0.002 | Train Perf: 0.8469 | Eval Error: 0.0033 | Eval Perf: 0.6923
[55, 100] Train Error: 0.002 | Train Perf: 0.8504 | Eval Error: 0.0033 | Eval Perf: 0.6915
