NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.029 | Train Perf: -0.0103 | Eval Error: 0.0251 | Eval Perf: 0.6566
[2, 100] Train Error: 0.023 | Train Perf: 0.4667 | Eval Error: 0.0207 | Eval Perf: 0.7353
[3, 100] Train Error: 0.0198 | Train Perf: 0.5808 | Eval Error: 0.0169 | Eval Perf: 0.7785
[4, 100] Train Error: 0.017 | Train Perf: 0.6517 | Eval Error: 0.014 | Eval Perf: 0.8352
[5, 100] Train Error: 0.0145 | Train Perf: 0.7089 | Eval Error: 0.012 | Eval Perf: 0.8679
[6, 100] Train Error: 0.0119 | Train Perf: 0.7813 | Eval Error: 0.0108 | Eval Perf: 0.8312
[7, 100] Train Error: 0.0107 | Train Perf: 0.7951 | Eval Error: 0.008 | Eval Perf: 0.8759
[8, 100] Train Error: 0.009 | Train Perf: 0.8333 | Eval Error: 0.0077 | Eval Perf: 0.8908
[9, 100] Train Error: 0.0075 | Train Perf: 0.8679 | Eval Error: 0.0067 | Eval Perf: 0.887
[10, 100] Train Error: 0.0064 | Train Perf: 0.8909 | Eval Error: 0.0065 | Eval Perf: 0.8864
[11, 100] Train Error: 0.0054 | Train Perf: 0.9073 | Eval Error: 0.006 | Eval Perf: 0.8961
[12, 100] Train Error: 0.0047 | Train Perf: 0.9183 | Eval Error: 0.0058 | Eval Perf: 0.9059
[13, 100] Train Error: 0.0042 | Train Perf: 0.9305 | Eval Error: 0.0057 | Eval Perf: 0.8966
[14, 100] Train Error: 0.0039 | Train Perf: 0.9336 | Eval Error: 0.0058 | Eval Perf: 0.8984
[15, 100] Train Error: 0.0036 | Train Perf: 0.9412 | Eval Error: 0.0058 | Eval Perf: 0.8941
[16, 100] Train Error: 0.0033 | Train Perf: 0.9425 | Eval Error: 0.0056 | Eval Perf: 0.901
[17, 100] Train Error: 0.0031 | Train Perf: 0.9482 | Eval Error: 0.0055 | Eval Perf: 0.8986
[18, 100] Train Error: 0.0029 | Train Perf: 0.9497 | Eval Error: 0.0055 | Eval Perf: 0.9009
[19, 100] Train Error: 0.0028 | Train Perf: 0.9535 | Eval Error: 0.0054 | Eval Perf: 0.9012
[20, 100] Train Error: 0.0027 | Train Perf: 0.9534 | Eval Error: 0.0055 | Eval Perf: 0.8992
[21, 100] Train Error: 0.0025 | Train Perf: 0.9555 | Eval Error: 0.0053 | Eval Perf: 0.9024
[22, 100] Train Error: 0.0025 | Train Perf: 0.9568 | Eval Error: 0.0053 | Eval Perf: 0.9016
[23, 100] Train Error: 0.0024 | Train Perf: 0.9573 | Eval Error: 0.0055 | Eval Perf: 0.8998
[24, 100] Train Error: 0.0024 | Train Perf: 0.9589 | Eval Error: 0.0053 | Eval Perf: 0.9015
[25, 100] Train Error: 0.0023 | Train Perf: 0.96 | Eval Error: 0.0052 | Eval Perf: 0.9033
[26, 100] Train Error: 0.0022 | Train Perf: 0.9601 | Eval Error: 0.0053 | Eval Perf: 0.901
[27, 100] Train Error: 0.0022 | Train Perf: 0.9614 | Eval Error: 0.0053 | Eval Perf: 0.9012
