NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0114 | Train Perf: -0.0152 | Eval Error: 0.0061 | Eval Perf: 0.1479
[2, 100] Train Error: 0.0067 | Train Perf: 0.1602 | Eval Error: 0.0059 | Eval Perf: 0.2542
[3, 100] Train Error: 0.0066 | Train Perf: 0.2741 | Eval Error: 0.0057 | Eval Perf: 0.3334
[4, 100] Train Error: 0.0064 | Train Perf: 0.3474 | Eval Error: 0.0056 | Eval Perf: 0.3864
[5, 100] Train Error: 0.0062 | Train Perf: 0.3944 | Eval Error: 0.0055 | Eval Perf: 0.4195
[6, 100] Train Error: 0.0061 | Train Perf: 0.438 | Eval Error: 0.0053 | Eval Perf: 0.4403
[7, 100] Train Error: 0.0059 | Train Perf: 0.4624 | Eval Error: 0.0052 | Eval Perf: 0.4553
[8, 100] Train Error: 0.0057 | Train Perf: 0.486 | Eval Error: 0.0051 | Eval Perf: 0.467
[9, 100] Train Error: 0.0056 | Train Perf: 0.4994 | Eval Error: 0.005 | Eval Perf: 0.4766
[10, 100] Train Error: 0.0054 | Train Perf: 0.5163 | Eval Error: 0.0049 | Eval Perf: 0.4841
[11, 100] Train Error: 0.0053 | Train Perf: 0.527 | Eval Error: 0.0048 | Eval Perf: 0.4948
[12, 100] Train Error: 0.0052 | Train Perf: 0.5451 | Eval Error: 0.0047 | Eval Perf: 0.5037
[13, 100] Train Error: 0.005 | Train Perf: 0.5618 | Eval Error: 0.0047 | Eval Perf: 0.5086
[14, 100] Train Error: 0.0049 | Train Perf: 0.5651 | Eval Error: 0.0045 | Eval Perf: 0.5259
[15, 100] Train Error: 0.0048 | Train Perf: 0.5844 | Eval Error: 0.0045 | Eval Perf: 0.5316
[16, 100] Train Error: 0.0047 | Train Perf: 0.5948 | Eval Error: 0.0044 | Eval Perf: 0.5451
[17, 100] Train Error: 0.0046 | Train Perf: 0.6092 | Eval Error: 0.0043 | Eval Perf: 0.5553
[18, 100] Train Error: 0.0045 | Train Perf: 0.6279 | Eval Error: 0.0043 | Eval Perf: 0.556
[19, 100] Train Error: 0.0044 | Train Perf: 0.6292 | Eval Error: 0.0042 | Eval Perf: 0.5721
[20, 100] Train Error: 0.0043 | Train Perf: 0.6422 | Eval Error: 0.0041 | Eval Perf: 0.5865
[21, 100] Train Error: 0.0042 | Train Perf: 0.6542 | Eval Error: 0.004 | Eval Perf: 0.5952
[22, 100] Train Error: 0.0041 | Train Perf: 0.6648 | Eval Error: 0.004 | Eval Perf: 0.6054
[23, 100] Train Error: 0.004 | Train Perf: 0.6742 | Eval Error: 0.0039 | Eval Perf: 0.6179
[24, 100] Train Error: 0.0039 | Train Perf: 0.687 | Eval Error: 0.0038 | Eval Perf: 0.62
[25, 100] Train Error: 0.0038 | Train Perf: 0.6948 | Eval Error: 0.0038 | Eval Perf: 0.6258
[26, 100] Train Error: 0.0037 | Train Perf: 0.7011 | Eval Error: 0.0037 | Eval Perf: 0.6358
[27, 100] Train Error: 0.0036 | Train Perf: 0.7101 | Eval Error: 0.0036 | Eval Perf: 0.6423
[28, 100] Train Error: 0.0035 | Train Perf: 0.7189 | Eval Error: 0.0035 | Eval Perf: 0.6531
[29, 100] Train Error: 0.0034 | Train Perf: 0.7255 | Eval Error: 0.0035 | Eval Perf: 0.6564
[30, 100] Train Error: 0.0033 | Train Perf: 0.7332 | Eval Error: 0.0034 | Eval Perf: 0.6645
[31, 100] Train Error: 0.0033 | Train Perf: 0.7395 | Eval Error: 0.0034 | Eval Perf: 0.672
[32, 100] Train Error: 0.0032 | Train Perf: 0.7471 | Eval Error: 0.0033 | Eval Perf: 0.6751
[33, 100] Train Error: 0.0031 | Train Perf: 0.7539 | Eval Error: 0.0033 | Eval Perf: 0.6737
[34, 100] Train Error: 0.0031 | Train Perf: 0.7583 | Eval Error: 0.0033 | Eval Perf: 0.6777
[35, 100] Train Error: 0.003 | Train Perf: 0.7657 | Eval Error: 0.0033 | Eval Perf: 0.6771
[36, 100] Train Error: 0.0029 | Train Perf: 0.768 | Eval Error: 0.0033 | Eval Perf: 0.6831
[37, 100] Train Error: 0.0029 | Train Perf: 0.7753 | Eval Error: 0.0032 | Eval Perf: 0.6854
[38, 100] Train Error: 0.0028 | Train Perf: 0.7775 | Eval Error: 0.0032 | Eval Perf: 0.6918
[39, 100] Train Error: 0.0028 | Train Perf: 0.7843 | Eval Error: 0.0032 | Eval Perf: 0.6919
[40, 100] Train Error: 0.0027 | Train Perf: 0.7865 | Eval Error: 0.0031 | Eval Perf: 0.6997
[41, 100] Train Error: 0.0027 | Train Perf: 0.7932 | Eval Error: 0.0031 | Eval Perf: 0.6993
[42, 100] Train Error: 0.0026 | Train Perf: 0.7963 | Eval Error: 0.0031 | Eval Perf: 0.6998
[43, 100] Train Error: 0.0026 | Train Perf: 0.801 | Eval Error: 0.0031 | Eval Perf: 0.7004
[44, 100] Train Error: 0.0025 | Train Perf: 0.802 | Eval Error: 0.0031 | Eval Perf: 0.7072
[45, 100] Train Error: 0.0025 | Train Perf: 0.8066 | Eval Error: 0.0031 | Eval Perf: 0.7069
[46, 100] Train Error: 0.0025 | Train Perf: 0.81 | Eval Error: 0.003 | Eval Perf: 0.709
[47, 100] Train Error: 0.0024 | Train Perf: 0.813 | Eval Error: 0.003 | Eval Perf: 0.712
[48, 100] Train Error: 0.0024 | Train Perf: 0.816 | Eval Error: 0.0031 | Eval Perf: 0.7085
[49, 100] Train Error: 0.0023 | Train Perf: 0.8215 | Eval Error: 0.0031 | Eval Perf: 0.7073
[50, 100] Train Error: 0.0023 | Train Perf: 0.8229 | Eval Error: 0.0031 | Eval Perf: 0.7085
[51, 100] Train Error: 0.0023 | Train Perf: 0.8228 | Eval Error: 0.003 | Eval Perf: 0.7116
[52, 100] Train Error: 0.0022 | Train Perf: 0.8295 | Eval Error: 0.0031 | Eval Perf: 0.7092
[53, 100] Train Error: 0.0022 | Train Perf: 0.8275 | Eval Error: 0.003 | Eval Perf: 0.7168
[54, 100] Train Error: 0.0022 | Train Perf: 0.8321 | Eval Error: 0.003 | Eval Perf: 0.7136
[55, 100] Train Error: 0.0022 | Train Perf: 0.8336 | Eval Error: 0.003 | Eval Perf: 0.7125
[56, 100] Train Error: 0.0021 | Train Perf: 0.8358 | Eval Error: 0.003 | Eval Perf: 0.7149
[57, 100] Train Error: 0.0021 | Train Perf: 0.8376 | Eval Error: 0.003 | Eval Perf: 0.7171
[58, 100] Train Error: 0.0021 | Train Perf: 0.84 | Eval Error: 0.003 | Eval Perf: 0.7145
[59, 100] Train Error: 0.0021 | Train Perf: 0.8412 | Eval Error: 0.003 | Eval Perf: 0.7159
[60, 100] Train Error: 0.002 | Train Perf: 0.8438 | Eval Error: 0.003 | Eval Perf: 0.7168
[61, 100] Train Error: 0.002 | Train Perf: 0.8457 | Eval Error: 0.003 | Eval Perf: 0.7174
[62, 100] Train Error: 0.002 | Train Perf: 0.8517 | Eval Error: 0.0031 | Eval Perf: 0.7121
[63, 100] Train Error: 0.002 | Train Perf: 0.8475 | Eval Error: 0.003 | Eval Perf: 0.718
[64, 100] Train Error: 0.0019 | Train Perf: 0.8505 | Eval Error: 0.0029 | Eval Perf: 0.7205
[65, 100] Train Error: 0.0019 | Train Perf: 0.8514 | Eval Error: 0.003 | Eval Perf: 0.7195
[66, 100] Train Error: 0.0019 | Train Perf: 0.8532 | Eval Error: 0.0029 | Eval Perf: 0.7212
[67, 100] Train Error: 0.0019 | Train Perf: 0.855 | Eval Error: 0.0029 | Eval Perf: 0.721
