6893	Quea1_5	1.7	0.78	19.98	2.708	46.73
6893	Betv1_6	2.0	13.29	41.33	35.774	74.886
6893	Alng1_6	2.8	12.28	30.0	35.726	62.447
6893	Cora1_6	2.9	12.92	13.57	33.333	34.463
6893	Mald1_6	2.5	15.49	17.06	38.514	41.316
6893	Quea1_6	2.2	4.75	4.46	14.715	13.226
6893	Betv1_7	1.9	0.05	2.47	0.178	7.355
6893	Alng1_7	2.5	1.24	1.3	4.09	4.151
6893	Cora1_7	2.7	1.08	1.28	3.666	4.101
6893	Mald1_7	2.3	3.12	1.27	9.862	4.08
6893	Quea1_7	1.9	2.77	0.45	9.18	1.51
6893	Betv1_8	1.9	0.06	4.48	0.226	13.297
6893	Alng1_8	3.9	0.42	8.69	1.454	23.937
6893	Cora1_8	2.8	0.51	5.75	1.807	16.575
6893	Mald1_8	2.6	1.48	5.83	4.816	16.78
6893	Quea1_8	2.6	4.96	36.72	15.306	69.774
6893	Betv1_9	1.8	1.57	16.55	5.066	40.258
6893	Alng1_9	3.2	3.65	11.87	11.517	30.798
6893	Cora1_9	2.3	1.6	1.6	4.933	4.964
6893	Mald1_9	2.2	4.56	10.78	12.691	28.461
6893	Quea1_9	1.9	5.17	5.54	14.335	15.946
6893	Betv1_10	1.8	1.49	1.67	5.042	5.444
6893	Alng1_10	2.8	1.98	3.73	6.634	11.214
6893	Cora1_10	2.5	0.74	5.39	2.501	15.531
6893	Mald1_10	3.8	2.05	0.87	6.167	2.921
6893	Quea1_10	2.1	4.83	4.83	14.03	14.03
6893	Betv1_11	4.8	4.54	12.71	15.563	33.378
6893	Alng1_11	6.6	3.95	11.32	13.721	30.248
6893	Cora1_11	2.4	4.04	10.2	13.228	27.656
6893	Mald1_11	2.3	0.21	13.25	0.675	33.819
6893	Quea1_11	4.4	11.97	35.26	31.285	68.219
6893	Betv1_12	2.5	3.48	1.68	10.236	5.474
6893	Alng1_12	2.6	3.32	1.49	9.698	4.85
6893	Cora1_12	2.9	2.21	0.39	6.6	1.277
6893	Mald1_12	2.4	1.94	5.59	6.543	16.147
6893	Quea1_12	1.8	4.75	3.01	14.715	9.123
6893	Betv1_13	1.9	39.26	52.83	75.194	83.569
6893	Alng1_13	2.9	2.26	6.53	7.56	18.386
6893	Cora1_13	2.4	15.37	15.37	38.078	38.078
6893	Mald1_13	2.8	41.67	35.45	77.797	68.846
6893	Quea1_13	1.7	0.26	9.72	1.008	26.125
6893	Betv1_14	3.9	0.4	24.56	1.374	54.109
6893	Alng1_14	6.9	0.42	26.76	1.451	57.443
6893	Cora1_14	5.5	0.72	14.98	2.494	38.075
6893	Quea1_14	4.9	0.29	16.12	0.986	39.469
6893	Quea1_15	1.7	0.85	3.83	3.134	11.474
6893	Alng1_15	3.5	2.96	9.03	10.484	24.539
6893	Cora1_15	2.1	3.45	20.12	12.096	46.966
6893	Mald1_14	2.0	0.5	10.66	1.777	28.742
9972	Betv1_1	2.6	1.79	3.64	5.337	11.482
9972	Alng1_1	2.3	1.6	1.96	4.906	6.292
9972	Cora1_1	2.3	1.63	2.75	4.933	8.66
9972	Mald1_1	0.8	0.12	6.79	0.544	20.301
9972	Quea1_1	2.1	17.44	21.15	45.785	51.107
9972	Betv1_2	2.9	0.4	4.57	1.424	14.182
9972	Alng1_2	3.1	1.18	4.57	3.753	14.182
9972	Cora1_2	2.7	0.72	4.57	2.377	14.182
9972	Mald1_2	0.7	0.29	4.94	1.047	15.244
9972	Quea1_2	3.1	3.21	8.62	8.991	25.038
9972	Betv1_3	2.2	0.53	8.29	1.814	23.912
9972	Alng1_3	1.9	2.29	8.48	6.607	24.349
9972	Cora1_3	2.7	1.34	2.47	4.132	8.453
9972	Mald1_3	0.9	0.58	2.46	1.953	8.424
9972	Quea1_3	3.1	1.6	1.6	5.157	5.157
9972	Betv1_4	4.7	1.1	11.35	4.149	31.477
9972	Alng1_4	3.9	3.03	14.08	10.709	37.532
9972	Cora1_4	2.1	0.95	8.34	3.559	24.333
9972	Mald1_4	0.7	0.2	10.5	0.801	29.558
9972	Quea1_4	2.5	0.34	3.81	1.312	12.011
9972	Betv1_5	2.3	0.68	7.52	2.4	22.051
9972	Alng1_5	2.3	0.68	7.52	2.4	22.051
9972	Cora1_5	2.3	2.47	20.71	8.369	48.395
