NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0239 | Train Perf: 0.6524 | Eval Error: 0.0235 | Eval Perf: 0.7542
[2, 100] Train Error: 0.0152 | Train Perf: 0.7978 | Eval Error: 0.0143 | Eval Perf: 0.8104
[3, 100] Train Error: 0.0135 | Train Perf: 0.8217 | Eval Error: 0.0123 | Eval Perf: 0.843
[4, 100] Train Error: 0.0128 | Train Perf: 0.8322 | Eval Error: 0.0121 | Eval Perf: 0.8473
[5, 100] Train Error: 0.0121 | Train Perf: 0.8423 | Eval Error: 0.0118 | Eval Perf: 0.8615
[6, 100] Train Error: 0.0112 | Train Perf: 0.8553 | Eval Error: 0.015 | Eval Perf: 0.8431
[7, 100] Train Error: 0.0109 | Train Perf: 0.8591 | Eval Error: 0.0141 | Eval Perf: 0.8371
[8, 100] Train Error: 0.0106 | Train Perf: 0.8636 | Eval Error: 0.0126 | Eval Perf: 0.8563
[9, 100] Train Error: 0.0105 | Train Perf: 0.8655 | Eval Error: 0.0144 | Eval Perf: 0.8415
[10, 100] Train Error: 0.0101 | Train Perf: 0.8711 | Eval Error: 0.0121 | Eval Perf: 0.8475
[11, 100] Train Error: 0.0102 | Train Perf: 0.8687 | Eval Error: 0.0117 | Eval Perf: 0.8577
[12, 100] Train Error: 0.0094 | Train Perf: 0.88 | Eval Error: 0.0106 | Eval Perf: 0.8637
[13, 100] Train Error: 0.0094 | Train Perf: 0.8798 | Eval Error: 0.0119 | Eval Perf: 0.8454
[14, 100] Train Error: 0.0092 | Train Perf: 0.8831 | Eval Error: 0.0111 | Eval Perf: 0.8581
[15, 100] Train Error: 0.0093 | Train Perf: 0.8814 | Eval Error: 0.0112 | Eval Perf: 0.8561
[16, 100] Train Error: 0.0089 | Train Perf: 0.8865 | Eval Error: 0.0116 | Eval Perf: 0.8573
[17, 100] Train Error: 0.0087 | Train Perf: 0.8904 | Eval Error: 0.0119 | Eval Perf: 0.8534
[18, 100] Train Error: 0.0085 | Train Perf: 0.8925 | Eval Error: 0.0115 | Eval Perf: 0.8535
[19, 100] Train Error: 0.0086 | Train Perf: 0.891 | Eval Error: 0.0117 | Eval Perf: 0.8513
[20, 100] Train Error: 0.0084 | Train Perf: 0.8945 | Eval Error: 0.0107 | Eval Perf: 0.8625
[21, 100] Train Error: 0.0083 | Train Perf: 0.8951 | Eval Error: 0.0119 | Eval Perf: 0.8584
[22, 100] Train Error: 0.0082 | Train Perf: 0.8962 | Eval Error: 0.0124 | Eval Perf: 0.8591
[23, 100] Train Error: 0.0079 | Train Perf: 0.9009 | Eval Error: 0.0129 | Eval Perf: 0.8471
[24, 100] Train Error: 0.0082 | Train Perf: 0.897 | Eval Error: 0.0119 | Eval Perf: 0.8531
[25, 100] Train Error: 0.0079 | Train Perf: 0.9008 | Eval Error: 0.0116 | Eval Perf: 0.8518
[26, 100] Train Error: 0.0078 | Train Perf: 0.9023 | Eval Error: 0.0121 | Eval Perf: 0.8444
[27, 100] Train Error: 0.0077 | Train Perf: 0.9035 | Eval Error: 0.0123 | Eval Perf: 0.8468
[28, 100] Train Error: 0.0076 | Train Perf: 0.9049 | Eval Error: 0.0123 | Eval Perf: 0.8424
[29, 100] Train Error: 0.0074 | Train Perf: 0.9067 | Eval Error: 0.0126 | Eval Perf: 0.8438
[30, 100] Train Error: 0.0075 | Train Perf: 0.9063 | Eval Error: 0.0119 | Eval Perf: 0.8506
[31, 100] Train Error: 0.0075 | Train Perf: 0.9062 | Eval Error: 0.0126 | Eval Perf: 0.8449
[32, 100] Train Error: 0.0073 | Train Perf: 0.9082 | Eval Error: 0.0124 | Eval Perf: 0.8499
[33, 100] Train Error: 0.0073 | Train Perf: 0.9088 | Eval Error: 0.0123 | Eval Perf: 0.8462
[34, 100] Train Error: 0.0072 | Train Perf: 0.9098 | Eval Error: 0.0123 | Eval Perf: 0.8448
[35, 100] Train Error: 0.0073 | Train Perf: 0.9088 | Eval Error: 0.0122 | Eval Perf: 0.8444
[36, 100] Train Error: 0.007 | Train Perf: 0.9126 | Eval Error: 0.0122 | Eval Perf: 0.8508
[37, 100] Train Error: 0.007 | Train Perf: 0.9128 | Eval Error: 0.0127 | Eval Perf: 0.8396
[38, 100] Train Error: 0.0071 | Train Perf: 0.9121 | Eval Error: 0.0133 | Eval Perf: 0.8357
[39, 100] Train Error: 0.007 | Train Perf: 0.9132 | Eval Error: 0.0123 | Eval Perf: 0.8455
[40, 100] Train Error: 0.0069 | Train Perf: 0.9145 | Eval Error: 0.0123 | Eval Perf: 0.8467
[41, 100] Train Error: 0.0068 | Train Perf: 0.916 | Eval Error: 0.0124 | Eval Perf: 0.8443
[42, 100] Train Error: 0.0068 | Train Perf: 0.9155 | Eval Error: 0.0126 | Eval Perf: 0.8503
[43, 100] Train Error: 0.0068 | Train Perf: 0.915 | Eval Error: 0.0122 | Eval Perf: 0.844
[44, 100] Train Error: 0.0067 | Train Perf: 0.9172 | Eval Error: 0.0133 | Eval Perf: 0.8383
[45, 100] Train Error: 0.0068 | Train Perf: 0.9159 | Eval Error: 0.0131 | Eval Perf: 0.8391
[46, 100] Train Error: 0.0065 | Train Perf: 0.9191 | Eval Error: 0.0124 | Eval Perf: 0.8425
[47, 100] Train Error: 0.0065 | Train Perf: 0.9192 | Eval Error: 0.0131 | Eval Perf: 0.8385
[48, 100] Train Error: 0.0063 | Train Perf: 0.9215 | Eval Error: 0.0131 | Eval Perf: 0.8354
[49, 100] Train Error: 0.0065 | Train Perf: 0.9189 | Eval Error: 0.0127 | Eval Perf: 0.8405
[50, 100] Train Error: 0.0064 | Train Perf: 0.9205 | Eval Error: 0.0129 | Eval Perf: 0.8391
[51, 100] Train Error: 0.0065 | Train Perf: 0.92 | Eval Error: 0.0129 | Eval Perf: 0.8395
[52, 100] Train Error: 0.0064 | Train Perf: 0.9212 | Eval Error: 0.0127 | Eval Perf: 0.8426
[53, 100] Train Error: 0.0064 | Train Perf: 0.9204 | Eval Error: 0.0124 | Eval Perf: 0.8432
[54, 100] Train Error: 0.0063 | Train Perf: 0.9217 | Eval Error: 0.0132 | Eval Perf: 0.8358
[55, 100] Train Error: 0.0063 | Train Perf: 0.9221 | Eval Error: 0.0131 | Eval Perf: 0.8344
[56, 100] Train Error: 0.0063 | Train Perf: 0.9225 | Eval Error: 0.0125 | Eval Perf: 0.8449
[57, 100] Train Error: 0.0062 | Train Perf: 0.9231 | Eval Error: 0.0134 | Eval Perf: 0.8338
[58, 100] Train Error: 0.0062 | Train Perf: 0.9238 | Eval Error: 0.0125 | Eval Perf: 0.8421
[59, 100] Train Error: 0.0062 | Train Perf: 0.9232 | Eval Error: 0.013 | Eval Perf: 0.8383
[60, 100] Train Error: 0.0062 | Train Perf: 0.9233 | Eval Error: 0.0131 | Eval Perf: 0.8351
[61, 100] Train Error: 0.006 | Train Perf: 0.9256 | Eval Error: 0.0127 | Eval Perf: 0.8405
[62, 100] Train Error: 0.0061 | Train Perf: 0.9253 | Eval Error: 0.0141 | Eval Perf: 0.8369
[63, 100] Train Error: 0.0061 | Train Perf: 0.9238 | Eval Error: 0.0132 | Eval Perf: 0.8346
[64, 100] Train Error: 0.0061 | Train Perf: 0.9251 | Eval Error: 0.0135 | Eval Perf: 0.8342
[65, 100] Train Error: 0.0059 | Train Perf: 0.9269 | Eval Error: 0.0124 | Eval Perf: 0.8443
[66, 100] Train Error: 0.006 | Train Perf: 0.9265 | Eval Error: 0.0132 | Eval Perf: 0.8353
[67, 100] Train Error: 0.0059 | Train Perf: 0.9278 | Eval Error: 0.0139 | Eval Perf: 0.8346
[68, 100] Train Error: 0.0058 | Train Perf: 0.9277 | Eval Error: 0.0129 | Eval Perf: 0.8429
[69, 100] Train Error: 0.0059 | Train Perf: 0.927 | Eval Error: 0.0135 | Eval Perf: 0.8299
[70, 100] Train Error: 0.0059 | Train Perf: 0.9274 | Eval Error: 0.013 | Eval Perf: 0.8383
[71, 100] Train Error: 0.0059 | Train Perf: 0.9277 | Eval Error: 0.013 | Eval Perf: 0.8386
[72, 100] Train Error: 0.0058 | Train Perf: 0.9289 | Eval Error: 0.013 | Eval Perf: 0.8376
[73, 100] Train Error: 0.0059 | Train Perf: 0.9274 | Eval Error: 0.0131 | Eval Perf: 0.8332
[74, 100] Train Error: 0.0058 | Train Perf: 0.929 | Eval Error: 0.0133 | Eval Perf: 0.8348
[75, 100] Train Error: 0.0058 | Train Perf: 0.9281 | Eval Error: 0.0134 | Eval Perf: 0.8345
[76, 100] Train Error: 0.0057 | Train Perf: 0.9303 | Eval Error: 0.0131 | Eval Perf: 0.8368
[77, 100] Train Error: 0.0058 | Train Perf: 0.9282 | Eval Error: 0.0139 | Eval Perf: 0.8324
[78, 100] Train Error: 0.0057 | Train Perf: 0.9301 | Eval Error: 0.0129 | Eval Perf: 0.8381
[79, 100] Train Error: 0.0058 | Train Perf: 0.9289 | Eval Error: 0.0133 | Eval Perf: 0.8335
[80, 100] Train Error: 0.0056 | Train Perf: 0.9309 | Eval Error: 0.0134 | Eval Perf: 0.8324
[81, 100] Train Error: 0.0057 | Train Perf: 0.9307 | Eval Error: 0.013 | Eval Perf: 0.8359
[82, 100] Train Error: 0.0056 | Train Perf: 0.9305 | Eval Error: 0.0137 | Eval Perf: 0.8306
[83, 100] Train Error: 0.0057 | Train Perf: 0.9301 | Eval Error: 0.014 | Eval Perf: 0.8292
[84, 100] Train Error: 0.0056 | Train Perf: 0.9309 | Eval Error: 0.0132 | Eval Perf: 0.8358
[85, 100] Train Error: 0.0057 | Train Perf: 0.9299 | Eval Error: 0.0136 | Eval Perf: 0.8358
[86, 100] Train Error: 0.0056 | Train Perf: 0.9312 | Eval Error: 0.0132 | Eval Perf: 0.837
