NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0245 | Train Perf: 0.6913 | Eval Error: 0.016 | Eval Perf: 0.8237
[2, 100] Train Error: 0.014 | Train Perf: 0.8391 | Eval Error: 0.0141 | Eval Perf: 0.8398
[3, 100] Train Error: 0.0126 | Train Perf: 0.857 | Eval Error: 0.013 | Eval Perf: 0.8561
[4, 100] Train Error: 0.012 | Train Perf: 0.8637 | Eval Error: 0.0128 | Eval Perf: 0.8544
[5, 100] Train Error: 0.0114 | Train Perf: 0.8703 | Eval Error: 0.0123 | Eval Perf: 0.8602
[6, 100] Train Error: 0.011 | Train Perf: 0.8758 | Eval Error: 0.0122 | Eval Perf: 0.8658
[7, 100] Train Error: 0.0105 | Train Perf: 0.8809 | Eval Error: 0.0121 | Eval Perf: 0.8648
[8, 100] Train Error: 0.0103 | Train Perf: 0.8838 | Eval Error: 0.0126 | Eval Perf: 0.8664
[9, 100] Train Error: 0.0101 | Train Perf: 0.8865 | Eval Error: 0.0119 | Eval Perf: 0.8646
[10, 100] Train Error: 0.0098 | Train Perf: 0.8896 | Eval Error: 0.0118 | Eval Perf: 0.8664
[11, 100] Train Error: 0.0096 | Train Perf: 0.8923 | Eval Error: 0.0118 | Eval Perf: 0.8656
[12, 100] Train Error: 0.0093 | Train Perf: 0.8962 | Eval Error: 0.0119 | Eval Perf: 0.8657
[13, 100] Train Error: 0.0091 | Train Perf: 0.8984 | Eval Error: 0.0127 | Eval Perf: 0.8656
[14, 100] Train Error: 0.0091 | Train Perf: 0.8988 | Eval Error: 0.0125 | Eval Perf: 0.862
[15, 100] Train Error: 0.0087 | Train Perf: 0.9024 | Eval Error: 0.0125 | Eval Perf: 0.8615
[16, 100] Train Error: 0.0087 | Train Perf: 0.9036 | Eval Error: 0.0126 | Eval Perf: 0.8632
[17, 100] Train Error: 0.0085 | Train Perf: 0.9061 | Eval Error: 0.0123 | Eval Perf: 0.8619
[18, 100] Train Error: 0.0083 | Train Perf: 0.9084 | Eval Error: 0.0131 | Eval Perf: 0.856
[19, 100] Train Error: 0.0082 | Train Perf: 0.9087 | Eval Error: 0.0131 | Eval Perf: 0.8574
[20, 100] Train Error: 0.0081 | Train Perf: 0.91 | Eval Error: 0.0135 | Eval Perf: 0.8578
[21, 100] Train Error: 0.0079 | Train Perf: 0.9127 | Eval Error: 0.0127 | Eval Perf: 0.8598
[22, 100] Train Error: 0.0078 | Train Perf: 0.914 | Eval Error: 0.0128 | Eval Perf: 0.8566
[23, 100] Train Error: 0.0077 | Train Perf: 0.9146 | Eval Error: 0.0133 | Eval Perf: 0.8536
[24, 100] Train Error: 0.0077 | Train Perf: 0.9153 | Eval Error: 0.0133 | Eval Perf: 0.852
[25, 100] Train Error: 0.0075 | Train Perf: 0.9171 | Eval Error: 0.0151 | Eval Perf: 0.8523
[26, 100] Train Error: 0.0075 | Train Perf: 0.918 | Eval Error: 0.0132 | Eval Perf: 0.8531
[27, 100] Train Error: 0.0073 | Train Perf: 0.9196 | Eval Error: 0.0137 | Eval Perf: 0.8507
[28, 100] Train Error: 0.0073 | Train Perf: 0.9194 | Eval Error: 0.0146 | Eval Perf: 0.8433
