NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0132 | Train Perf: 0.2186 | Eval Error: 0.0113 | Eval Perf: 0.6366
[2, 100] Train Error: 0.0086 | Train Perf: 0.6511 | Eval Error: 0.0088 | Eval Perf: 0.6635
[3, 100] Train Error: 0.0062 | Train Perf: 0.7471 | Eval Error: 0.007 | Eval Perf: 0.7152
[4, 100] Train Error: 0.005 | Train Perf: 0.803 | Eval Error: 0.0065 | Eval Perf: 0.7403
[5, 100] Train Error: 0.0043 | Train Perf: 0.8365 | Eval Error: 0.007 | Eval Perf: 0.7325
[6, 100] Train Error: 0.0039 | Train Perf: 0.8537 | Eval Error: 0.0067 | Eval Perf: 0.7433
[7, 100] Train Error: 0.0036 | Train Perf: 0.8674 | Eval Error: 0.0068 | Eval Perf: 0.7468
[8, 100] Train Error: 0.0033 | Train Perf: 0.8783 | Eval Error: 0.0066 | Eval Perf: 0.751
[9, 100] Train Error: 0.0031 | Train Perf: 0.887 | Eval Error: 0.0061 | Eval Perf: 0.7702
[10, 100] Train Error: 0.003 | Train Perf: 0.8917 | Eval Error: 0.0061 | Eval Perf: 0.765
[11, 100] Train Error: 0.0029 | Train Perf: 0.8943 | Eval Error: 0.0059 | Eval Perf: 0.7752
[12, 100] Train Error: 0.0027 | Train Perf: 0.9003 | Eval Error: 0.0057 | Eval Perf: 0.7819
[13, 100] Train Error: 0.0026 | Train Perf: 0.9065 | Eval Error: 0.0057 | Eval Perf: 0.7864
[14, 100] Train Error: 0.0024 | Train Perf: 0.911 | Eval Error: 0.0066 | Eval Perf: 0.7694
[15, 100] Train Error: 0.0024 | Train Perf: 0.9097 | Eval Error: 0.0058 | Eval Perf: 0.7837
[16, 100] Train Error: 0.0023 | Train Perf: 0.9142 | Eval Error: 0.0056 | Eval Perf: 0.7899
[17, 100] Train Error: 0.0022 | Train Perf: 0.9169 | Eval Error: 0.0056 | Eval Perf: 0.7914
[18, 100] Train Error: 0.0021 | Train Perf: 0.9221 | Eval Error: 0.0054 | Eval Perf: 0.7944
[19, 100] Train Error: 0.002 | Train Perf: 0.9248 | Eval Error: 0.0053 | Eval Perf: 0.7992
[20, 100] Train Error: 0.002 | Train Perf: 0.9271 | Eval Error: 0.0054 | Eval Perf: 0.8056
[21, 100] Train Error: 0.002 | Train Perf: 0.9274 | Eval Error: 0.0051 | Eval Perf: 0.8069
[22, 100] Train Error: 0.0019 | Train Perf: 0.9301 | Eval Error: 0.0051 | Eval Perf: 0.8062
[23, 100] Train Error: 0.0018 | Train Perf: 0.9334 | Eval Error: 0.0051 | Eval Perf: 0.808
[24, 100] Train Error: 0.0018 | Train Perf: 0.9334 | Eval Error: 0.005 | Eval Perf: 0.8122
[25, 100] Train Error: 0.0018 | Train Perf: 0.9353 | Eval Error: 0.0049 | Eval Perf: 0.816
[26, 100] Train Error: 0.0017 | Train Perf: 0.937 | Eval Error: 0.0049 | Eval Perf: 0.8205
[27, 100] Train Error: 0.0017 | Train Perf: 0.9383 | Eval Error: 0.0049 | Eval Perf: 0.8171
[28, 100] Train Error: 0.0017 | Train Perf: 0.9385 | Eval Error: 0.0052 | Eval Perf: 0.8142
[29, 100] Train Error: 0.0016 | Train Perf: 0.9392 | Eval Error: 0.0049 | Eval Perf: 0.8175
[30, 100] Train Error: 0.0016 | Train Perf: 0.9405 | Eval Error: 0.0048 | Eval Perf: 0.8209
[31, 100] Train Error: 0.0016 | Train Perf: 0.9426 | Eval Error: 0.0049 | Eval Perf: 0.8183
[32, 100] Train Error: 0.0015 | Train Perf: 0.9431 | Eval Error: 0.0048 | Eval Perf: 0.822
[33, 100] Train Error: 0.0015 | Train Perf: 0.9431 | Eval Error: 0.0048 | Eval Perf: 0.8229
[34, 100] Train Error: 0.0015 | Train Perf: 0.9446 | Eval Error: 0.0048 | Eval Perf: 0.8238
[35, 100] Train Error: 0.0015 | Train Perf: 0.946 | Eval Error: 0.0049 | Eval Perf: 0.8223
[36, 100] Train Error: 0.0015 | Train Perf: 0.9457 | Eval Error: 0.0048 | Eval Perf: 0.8239
[37, 100] Train Error: 0.0014 | Train Perf: 0.9475 | Eval Error: 0.0047 | Eval Perf: 0.8271
[38, 100] Train Error: 0.0014 | Train Perf: 0.9472 | Eval Error: 0.0048 | Eval Perf: 0.8261
[39, 100] Train Error: 0.0014 | Train Perf: 0.9494 | Eval Error: 0.0046 | Eval Perf: 0.8292
[40, 100] Train Error: 0.0014 | Train Perf: 0.9482 | Eval Error: 0.0047 | Eval Perf: 0.8264
[41, 100] Train Error: 0.0014 | Train Perf: 0.9502 | Eval Error: 0.0048 | Eval Perf: 0.8254
[42, 100] Train Error: 0.0014 | Train Perf: 0.9491 | Eval Error: 0.005 | Eval Perf: 0.8229
[43, 100] Train Error: 0.0014 | Train Perf: 0.9498 | Eval Error: 0.0047 | Eval Perf: 0.8251
[44, 100] Train Error: 0.0013 | Train Perf: 0.9506 | Eval Error: 0.0047 | Eval Perf: 0.8287
[45, 100] Train Error: 0.0013 | Train Perf: 0.9529 | Eval Error: 0.0053 | Eval Perf: 0.8248
[46, 100] Train Error: 0.0013 | Train Perf: 0.952 | Eval Error: 0.0047 | Eval Perf: 0.8263
[47, 100] Train Error: 0.0013 | Train Perf: 0.9519 | Eval Error: 0.0046 | Eval Perf: 0.8275
[48, 100] Train Error: 0.0013 | Train Perf: 0.9537 | Eval Error: 0.0047 | Eval Perf: 0.8293
[49, 100] Train Error: 0.0013 | Train Perf: 0.953 | Eval Error: 0.0046 | Eval Perf: 0.8292
[50, 100] Train Error: 0.0013 | Train Perf: 0.9534 | Eval Error: 0.0046 | Eval Perf: 0.8295
[51, 100] Train Error: 0.0012 | Train Perf: 0.9546 | Eval Error: 0.0047 | Eval Perf: 0.8274
[52, 100] Train Error: 0.0012 | Train Perf: 0.9546 | Eval Error: 0.0047 | Eval Perf: 0.829
[53, 100] Train Error: 0.0012 | Train Perf: 0.9551 | Eval Error: 0.0047 | Eval Perf: 0.827
