NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0202 | Train Perf: 0.2269 | Eval Error: 0.0237 | Eval Perf: -0.1821
[2, 100] Train Error: 0.0197 | Train Perf: -0.1894 | Eval Error: 0.0233 | Eval Perf: 0.02
[3, 100] Train Error: 0.0194 | Train Perf: -0.001 | Eval Error: 0.0242 | Eval Perf: 0.183
[4, 100] Train Error: 0.0195 | Train Perf: -0.0159 | Eval Error: 0.0231 | Eval Perf: 0.3153
[5, 100] Train Error: 0.0191 | Train Perf: 0.1143 | Eval Error: 0.0227 | Eval Perf: 0.4135
[6, 100] Train Error: 0.0187 | Train Perf: 0.1982 | Eval Error: 0.0233 | Eval Perf: 0.4713
[7, 100] Train Error: 0.0185 | Train Perf: 0.2612 | Eval Error: 0.0225 | Eval Perf: 0.5334
[8, 100] Train Error: 0.0179 | Train Perf: 0.3693 | Eval Error: 0.0226 | Eval Perf: 0.5701
[9, 100] Train Error: 0.0173 | Train Perf: 0.4075 | Eval Error: 0.0213 | Eval Perf: 0.617
[10, 100] Train Error: 0.0168 | Train Perf: 0.5064 | Eval Error: 0.0212 | Eval Perf: 0.6354
[11, 100] Train Error: 0.0161 | Train Perf: 0.6032 | Eval Error: 0.0201 | Eval Perf: 0.661
[12, 100] Train Error: 0.0153 | Train Perf: 0.6573 | Eval Error: 0.0207 | Eval Perf: 0.6702
[13, 100] Train Error: 0.0146 | Train Perf: 0.6604 | Eval Error: 0.0188 | Eval Perf: 0.6843
[14, 100] Train Error: 0.0133 | Train Perf: 0.6568 | Eval Error: 0.0185 | Eval Perf: 0.6923
[15, 100] Train Error: 0.0128 | Train Perf: 0.7255 | Eval Error: 0.0173 | Eval Perf: 0.6965
[16, 100] Train Error: 0.0119 | Train Perf: 0.7295 | Eval Error: 0.0168 | Eval Perf: 0.7007
[17, 100] Train Error: 0.0111 | Train Perf: 0.7712 | Eval Error: 0.0179 | Eval Perf: 0.71
[18, 100] Train Error: 0.0103 | Train Perf: 0.7851 | Eval Error: 0.0154 | Eval Perf: 0.7032
[19, 100] Train Error: 0.0098 | Train Perf: 0.7812 | Eval Error: 0.0151 | Eval Perf: 0.7043
[20, 100] Train Error: 0.0091 | Train Perf: 0.7907 | Eval Error: 0.0149 | Eval Perf: 0.7094
[21, 100] Train Error: 0.0087 | Train Perf: 0.7974 | Eval Error: 0.0147 | Eval Perf: 0.7113
[22, 100] Train Error: 0.0079 | Train Perf: 0.8237 | Eval Error: 0.0138 | Eval Perf: 0.6977
[23, 100] Train Error: 0.0076 | Train Perf: 0.8165 | Eval Error: 0.0151 | Eval Perf: 0.718
[24, 100] Train Error: 0.0073 | Train Perf: 0.8224 | Eval Error: 0.0141 | Eval Perf: 0.7099
[25, 100] Train Error: 0.0067 | Train Perf: 0.8488 | Eval Error: 0.0134 | Eval Perf: 0.6938
[26, 100] Train Error: 0.0065 | Train Perf: 0.8423 | Eval Error: 0.0146 | Eval Perf: 0.7143
[27, 100] Train Error: 0.0062 | Train Perf: 0.8445 | Eval Error: 0.0133 | Eval Perf: 0.694
[28, 100] Train Error: 0.006 | Train Perf: 0.8535 | Eval Error: 0.0143 | Eval Perf: 0.7057
[29, 100] Train Error: 0.0055 | Train Perf: 0.8641 | Eval Error: 0.0152 | Eval Perf: 0.7097
[30, 100] Train Error: 0.0054 | Train Perf: 0.8651 | Eval Error: 0.0144 | Eval Perf: 0.7017
[31, 100] Train Error: 0.0052 | Train Perf: 0.8707 | Eval Error: 0.0146 | Eval Perf: 0.7001
[32, 100] Train Error: 0.0049 | Train Perf: 0.881 | Eval Error: 0.0139 | Eval Perf: 0.69
[33, 100] Train Error: 0.0046 | Train Perf: 0.8879 | Eval Error: 0.0138 | Eval Perf: 0.6837
[34, 100] Train Error: 0.0044 | Train Perf: 0.8935 | Eval Error: 0.0138 | Eval Perf: 0.6815
[35, 100] Train Error: 0.0043 | Train Perf: 0.8948 | Eval Error: 0.0139 | Eval Perf: 0.6754
[36, 100] Train Error: 0.004 | Train Perf: 0.9035 | Eval Error: 0.0145 | Eval Perf: 0.684
[37, 100] Train Error: 0.0038 | Train Perf: 0.9069 | Eval Error: 0.0138 | Eval Perf: 0.67
[38, 100] Train Error: 0.0037 | Train Perf: 0.9103 | Eval Error: 0.0147 | Eval Perf: 0.6782
[39, 100] Train Error: 0.0036 | Train Perf: 0.9122 | Eval Error: 0.0144 | Eval Perf: 0.6722
[40, 100] Train Error: 0.0034 | Train Perf: 0.9175 | Eval Error: 0.0139 | Eval Perf: 0.6619
[41, 100] Train Error: 0.0033 | Train Perf: 0.9209 | Eval Error: 0.0143 | Eval Perf: 0.6661
[42, 100] Train Error: 0.0031 | Train Perf: 0.9236 | Eval Error: 0.0139 | Eval Perf: 0.6525
[43, 100] Train Error: 0.003 | Train Perf: 0.9284 | Eval Error: 0.0143 | Eval Perf: 0.6565
[44, 100] Train Error: 0.0028 | Train Perf: 0.9332 | Eval Error: 0.014 | Eval Perf: 0.6466
[45, 100] Train Error: 0.0028 | Train Perf: 0.9303 | Eval Error: 0.0151 | Eval Perf: 0.6603
[46, 100] Train Error: 0.0025 | Train Perf: 0.9375 | Eval Error: 0.0147 | Eval Perf: 0.6475
[47, 100] Train Error: 0.0026 | Train Perf: 0.9361 | Eval Error: 0.0145 | Eval Perf: 0.6434
[48, 100] Train Error: 0.0025 | Train Perf: 0.9375 | Eval Error: 0.0144 | Eval Perf: 0.6428
[49, 100] Train Error: 0.0025 | Train Perf: 0.9399 | Eval Error: 0.0147 | Eval Perf: 0.643
[50, 100] Train Error: 0.0023 | Train Perf: 0.9438 | Eval Error: 0.015 | Eval Perf: 0.6435
[51, 100] Train Error: 0.0022 | Train Perf: 0.9456 | Eval Error: 0.0147 | Eval Perf: 0.6354
[52, 100] Train Error: 0.0021 | Train Perf: 0.9494 | Eval Error: 0.0149 | Eval Perf: 0.6424
[53, 100] Train Error: 0.0019 | Train Perf: 0.9533 | Eval Error: 0.0147 | Eval Perf: 0.6352
[54, 100] Train Error: 0.002 | Train Perf: 0.9516 | Eval Error: 0.0146 | Eval Perf: 0.6287
[55, 100] Train Error: 0.0019 | Train Perf: 0.9538 | Eval Error: 0.0145 | Eval Perf: 0.6155
[56, 100] Train Error: 0.0018 | Train Perf: 0.9548 | Eval Error: 0.0157 | Eval Perf: 0.6386
[57, 100] Train Error: 0.0018 | Train Perf: 0.9555 | Eval Error: 0.0151 | Eval Perf: 0.6304
[58, 100] Train Error: 0.0018 | Train Perf: 0.9572 | Eval Error: 0.015 | Eval Perf: 0.6282
[59, 100] Train Error: 0.0017 | Train Perf: 0.9572 | Eval Error: 0.0156 | Eval Perf: 0.6374
[60, 100] Train Error: 0.0016 | Train Perf: 0.9602 | Eval Error: 0.0153 | Eval Perf: 0.6314
[61, 100] Train Error: 0.0016 | Train Perf: 0.9621 | Eval Error: 0.0165 | Eval Perf: 0.6424
[62, 100] Train Error: 0.0015 | Train Perf: 0.9636 | Eval Error: 0.0148 | Eval Perf: 0.623
[63, 100] Train Error: 0.0014 | Train Perf: 0.9647 | Eval Error: 0.0155 | Eval Perf: 0.6356
[64, 100] Train Error: 0.0015 | Train Perf: 0.9644 | Eval Error: 0.0161 | Eval Perf: 0.6418
[65, 100] Train Error: 0.0014 | Train Perf: 0.9652 | Eval Error: 0.0151 | Eval Perf: 0.6227
[66, 100] Train Error: 0.0013 | Train Perf: 0.9674 | Eval Error: 0.0155 | Eval Perf: 0.6322
[67, 100] Train Error: 0.0013 | Train Perf: 0.9685 | Eval Error: 0.0159 | Eval Perf: 0.6374
[68, 100] Train Error: 0.0013 | Train Perf: 0.9693 | Eval Error: 0.015 | Eval Perf: 0.6164
[69, 100] Train Error: 0.0012 | Train Perf: 0.97 | Eval Error: 0.0153 | Eval Perf: 0.6196
[70, 100] Train Error: 0.0012 | Train Perf: 0.9714 | Eval Error: 0.016 | Eval Perf: 0.629
[71, 100] Train Error: 0.0012 | Train Perf: 0.9704 | Eval Error: 0.0152 | Eval Perf: 0.6182
[72, 100] Train Error: 0.0012 | Train Perf: 0.9715 | Eval Error: 0.0159 | Eval Perf: 0.6266
[73, 100] Train Error: 0.0011 | Train Perf: 0.9747 | Eval Error: 0.0165 | Eval Perf: 0.6341
[74, 100] Train Error: 0.0011 | Train Perf: 0.9734 | Eval Error: 0.0166 | Eval Perf: 0.6344
[75, 100] Train Error: 0.001 | Train Perf: 0.9751 | Eval Error: 0.016 | Eval Perf: 0.6263
[76, 100] Train Error: 0.001 | Train Perf: 0.9743 | Eval Error: 0.0156 | Eval Perf: 0.6211
[77, 100] Train Error: 0.001 | Train Perf: 0.9768 | Eval Error: 0.0154 | Eval Perf: 0.6163
[78, 100] Train Error: 0.001 | Train Perf: 0.9759 | Eval Error: 0.0151 | Eval Perf: 0.6082
[79, 100] Train Error: 0.001 | Train Perf: 0.9765 | Eval Error: 0.0155 | Eval Perf: 0.6177
[80, 100] Train Error: 0.0009 | Train Perf: 0.9773 | Eval Error: 0.0153 | Eval Perf: 0.6149
[81, 100] Train Error: 0.0009 | Train Perf: 0.9778 | Eval Error: 0.0152 | Eval Perf: 0.6147
[82, 100] Train Error: 0.0009 | Train Perf: 0.9776 | Eval Error: 0.0161 | Eval Perf: 0.6255
[83, 100] Train Error: 0.0009 | Train Perf: 0.9796 | Eval Error: 0.0155 | Eval Perf: 0.6187
[84, 100] Train Error: 0.0008 | Train Perf: 0.9803 | Eval Error: 0.0155 | Eval Perf: 0.6177
[85, 100] Train Error: 0.0008 | Train Perf: 0.9798 | Eval Error: 0.0154 | Eval Perf: 0.6191
[86, 100] Train Error: 0.0008 | Train Perf: 0.981 | Eval Error: 0.0151 | Eval Perf: 0.6058
[87, 100] Train Error: 0.0008 | Train Perf: 0.9801 | Eval Error: 0.0161 | Eval Perf: 0.6247
[88, 100] Train Error: 0.0008 | Train Perf: 0.9813 | Eval Error: 0.0153 | Eval Perf: 0.614
[89, 100] Train Error: 0.0007 | Train Perf: 0.9823 | Eval Error: 0.016 | Eval Perf: 0.6259
[90, 100] Train Error: 0.0008 | Train Perf: 0.9808 | Eval Error: 0.0155 | Eval Perf: 0.6195
[91, 100] Train Error: 0.0008 | Train Perf: 0.9815 | Eval Error: 0.0157 | Eval Perf: 0.6246
[92, 100] Train Error: 0.0007 | Train Perf: 0.9824 | Eval Error: 0.0151 | Eval Perf: 0.6098
[93, 100] Train Error: 0.0007 | Train Perf: 0.9834 | Eval Error: 0.0155 | Eval Perf: 0.625
[94, 100] Train Error: 0.0007 | Train Perf: 0.9826 | Eval Error: 0.0151 | Eval Perf: 0.6108
[95, 100] Train Error: 0.0007 | Train Perf: 0.9827 | Eval Error: 0.0157 | Eval Perf: 0.6259
[96, 100] Train Error: 0.0007 | Train Perf: 0.9838 | Eval Error: 0.016 | Eval Perf: 0.6297
[97, 100] Train Error: 0.0006 | Train Perf: 0.9845 | Eval Error: 0.0156 | Eval Perf: 0.6263
[98, 100] Train Error: 0.0007 | Train Perf: 0.9837 | Eval Error: 0.0153 | Eval Perf: 0.617
[99, 100] Train Error: 0.0006 | Train Perf: 0.9844 | Eval Error: 0.0155 | Eval Perf: 0.6213
[100, 100] Train Error: 0.0007 | Train Perf: 0.9837 | Eval Error: 0.0153 | Eval Perf: 0.6204
